id,currency,rho,rho-to-call,rho-to-maturity
2a22df4c-2950-477f-aab0-a511316e3e85,USD,-2.990589,-2.535065,-2.535065
62ac2174-b0e0-4587-b097-1473617af224,USD,-0.082861,-0.164785,-0.164785
e9f88524-200a-431d-ad04-aa23872ac3ac,EUR,-0.653490,1.158413,1.158413
40737819-3363-4082-beb5-b14a6e8faa06,USD,-1.250521,-1.324108,-1.324108
a1c8b782-e897-4c5f-a79b-748fb426f515,USD,-5.774839,-5.774839,-5.774839
51ecba97-3fd7-4e4b-a8c5-baf29889c7b4,CNY,-0.038731,-0.038731,-0.038731
275e1e3b-887e-4100-9432-e8f280f9a548,USD,-1.250521,-1.324108,-1.324108
37485bc6-9856-4094-8a3a-fee76902b836,USD,-2.249046,-2.249046,-2.249046
a8ccca05-cec9-482c-ae45-7c453af1b19c,EUR,-2.770397,-2.770397,-2.770397
f090c2fe-547c-42b2-b6bb-9941f0e21e28,EUR,-0.765069,-1.014802,-1.014802
53b1a83b-5c70-4ca6-b200-4d6e38f4fa28,EUR,-3.880707,-4.151081,-4.151081
61e47840-c9e3-4382-99f0-058b85eef4b1,USD,-3.983130,-2.823611,-2.823611
fecf4f72-728e-4ad1-86e1-d25ff443a06e,EUR,-0.520602,-0.520602,-0.520602
6b51ef29-ded7-4252-8a0b-14c4a9c409d5,USD,-0.083036,-0.245469,-0.245469
91b6e567-e83f-47f7-b695-3d354b953652,USD,-0.028167,1.557016,1.557016
5bed95f5-fa88-45be-a82c-a94d153dba9d,EUR,-5.756045,-2.291241,-2.291241
933665c5-288c-46ae-b9e2-57e3b6743a26,USD,-2.339659,-1.055255,-1.055255
e92a0a6c-aa0d-4a61-98b9-74d1f4da2a40,USD,-1.154072,-1.301113,-1.301113
77922789-ffd4-4c74-b4fb-63d686e8320b,CNY,-0.088649,-0.088649,-0.088649
e07f6450-a03d-49e6-815a-56cad24f27dc,KRW,-0.003144,-0.002254,-0.002254
b46fd0ae-b06e-4b57-a347-7663ba7c9ab4,EUR,-1.855827,-1.855827,-1.855827
9496990a-4cf2-43e3-82a4-8beb85f60fa0,EUR,-2.675741,-0.545522,-0.545522
05318c47-ef30-4b5d-9de0-b4bafa5072bd,USD,-0.904671,-1.053402,-1.053402
8d38938f-f7c7-4ed8-8f0a-384af6ec9d40,EUR,-5.101428,-5.294212,-5.294212
d242c286-cf07-4f42-9a08-9aeb24fc4bda,USD,-0.317240,-0.317240,-0.317240
2ec164d1-398f-4bc0-879e-76d111977670,SGD,-2.452884,0.326253,0.326253
9554ee36-4146-47ec-9233-fa6904467922,EUR,-6.148307,-4.848312,-4.848312
417530c7-0b53-4830-a8d6-cdc5f8cdd97d,CNY,-0.332809,,-0.332809
4e2a937d-8d7c-46af-ba5a-03e246766b5a,USD,-2.050444,0.053459,0.053459
2b712495-0244-4bfe-952c-b2ede0100ecd,RUB,-0.003999,0.021763,0.021763
e30366b2-009f-451a-9c2f-0f455eec90c7,USD,-0.352207,-0.352207,-0.352207
493ce7ad-7a3e-4f4a-8572-dc6a55c77d66,EUR,-1.467708,-1.700835,-1.700835
702874e9-9994-41ac-b3bf-223f8ef7d815,EUR,-1.950199,1.058413,1.058413
79800376-b030-4f2a-9ca5-e256d4786fd9,USD,-4.513670,-3.124595,-3.124595
9e086612-d314-4b68-a41c-16020f2d158f,CNY,-0.127506,-0.127506,-0.127506
d40e962e-e442-49b2-887c-1f97da135415,USD,-3.310376,-2.966556,-2.966556
611d135b-68b7-49c1-bdaf-d66a1958dd08,EUR,-4.686168,-4.785901,-4.785901
5fa5dd46-1987-438f-9053-380451750f2d,USD,-4.824227,-4.718334,-4.718334
2b1bf1ac-4f90-4f73-b6d5-cff67323d8a4,USD,-2.243937,0.916928,0.916928
bc3bb3df-42fe-4136-a0f8-fca92e86f185,USD,-1.322661,-14.864489,-14.864489
1ea93e81-2479-4690-8c56-0bb2df08a82e,EUR,-1.712603,-1.878808,-1.878808
6abfe35e-4d25-48ec-9e85-0104afcb745d,USD,-3.360022,-0.344860,-0.344860
98e48e70-8b7c-4e3c-bab6-d11e6a95f2f5,EUR,-4.185310,-3.486492,-3.486492
d28c1b50-8235-4265-a454-2a4fb45276e3,EUR,-0.663272,-0.663272,-0.663272
35523f25-7850-4675-9393-d65c529e0a84,CNY,-0.344999,-0.344999,-0.344999
a5c48a04-70c2-4cf1-a7ad-a637a7c743fb,CHF,-1.130737,-1.130737,-1.130737
09a02f23-b77a-4207-bfe3-0bb3901f6f6c,INR,-0.030266,-0.165950,-0.165950
85fcb9e3-f181-488b-98a8-cd5d45b73b5e,USD,-0.041484,1.435537,1.435537
65e4cfe9-e5ed-41ea-ac4e-2d3de1a0fd90,EUR,-1.942847,-1.477546,-1.477546
6fc081b9-55bf-4b69-9aae-c0159001ce36,USD,-0.418734,-0.805518,-0.805518
59a8012a-4f87-4e5e-a673-7ce6dec35912,EUR,-0.090119,-0.324298,-0.324298
4eb60d20-c473-4906-92b9-e46cceaf4615,USD,-1.818926,1.026750,1.026750
ac7ff44c-8b05-47c6-acfd-dd6fc48958f2,EUR,-3.188212,-3.498651,-3.498651
b533e75b-1164-4afb-a5d4-749ac9ee626a,INR,-0.057740,-0.058813,-0.058813
eecc8206-3acf-441d-a7a9-5206edbe7eca,EUR,-2.109829,0.914906,0.914906
bf495230-755d-4477-97ab-cab95a30a280,USD,-2.416542,-0.112669,-0.112669
568461a5-26f1-4894-ba29-775fb9350a49,EUR,-0.209449,-0.209449,-0.209449
c83a916c-981e-4608-9374-616045d0582d,EUR,-1.254872,-1.254872,-1.254872
bbd8d8d8-e00d-47f4-b47a-7644b7816301,CHF,-2.330777,-2.571140,-2.571140
d379c1c4-42c0-40c9-91fe-38f1d0921abb,EUR,-0.405240,-0.405240,-0.405240
69e7983a-7678-4efe-9ef1-a1abf1f13b2c,EUR,-4.239957,-4.339299,-4.339299
91a720f9-f761-4a54-a693-55fdd8a497f1,EUR,-2.968789,-2.380090,-2.380090
c0e3e636-ba62-4e7c-a69d-eb9397d3e72f,CHF,-1.703338,-0.121807,-0.121807
944fa1bf-821c-4a11-b7e9-45bf53ed6621,USD,-0.135963,-0.135963,-0.135963
1ba3dcb6-d951-4afa-99cc-9c028536df8f,EUR,-2.390810,-2.527747,-2.527747
7d08eccb-bb5e-47f3-bc7d-2f6b14bb50da,EUR,-5.447047,-5.447047,-5.447047
4992a482-7a0d-4d09-9a53-3b16c008ac00,USD,-4.540086,-4.605800,-4.605800
aba51036-d97c-48d8-b0c0-8c59f6a986e8,EUR,-2.060572,-2.548546,-2.548546
9de5a56d-edb8-4ebd-9c87-4824a1bd393c,USD,-0.011598,6.115731,6.115731
e8a8627a-7e16-426b-b6ed-02ceb91e8f64,USD,-3.715020,1.062310,1.062310
7067a6c0-67a9-43f9-9197-2d8e22f10fbd,USD,-1.163268,-1.163268,-1.163268
2a8f5f90-89f0-43c8-8a80-66172f90621f,USD,-0.978208,-0.978208,-0.978208
ca56dc48-bbfb-4357-b9aa-ea6590f6740e,USD,-0.083094,-10.221750,-10.221750
3296d0f7-c50a-4405-9f1b-5e6bb8d66fdf,EUR,-0.153960,10.483505,10.483505
eaf3f5ac-d93c-41c7-9c37-36595efaa0af,USD,-0.441297,-0.636264,-0.636264
58eb7a6e-5871-4244-8151-92372d8cd92a,EUR,-1.041500,0.783845,0.783845
6890eafb-29cf-405b-b888-163012685ecc,CNY,-0.095374,-0.095374,-0.095374
051f12bc-5741-4153-bb88-227f6d967bbe,EUR,-0.211203,9.471237,9.471237
4f0f80f6-304e-4dc5-8b36-925fe7eb1b10,CNY,-0.119782,-0.119782,-0.119782
27bd771d-0926-4954-b05d-40ce7729297d,USD,-0.265713,0.171943,0.171943
1060121e-1a1c-4e1f-a05d-873f41e579cc,EUR,-4.463764,-4.688914,-4.688914
9911d01a-abb5-497a-98a1-ea96ccf9c56c,EUR,-4.715731,-4.843643,-4.843643
52c6feb9-bfc5-4321-b44e-af7ec05966fd,EUR,-1.996531,-2.156151,-2.156151
e287c70a-3b01-4053-8122-097b2f50948b,USD,-0.188296,2.269705,2.269705
e580da20-6696-4cfa-b56f-c0e558082670,USD,-1.914304,-1.798645,-1.798645
02286438-afb5-4c38-8a90-6632432e2051,EUR,-4.261672,-4.543670,-4.543670
c572994e-dd18-441e-bd16-932b12dff677,CNY,-0.056864,-0.056864,-0.056864
90c47b1b-b2ec-464e-85ef-40e55650edac,EUR,-3.063677,-2.710249,-2.710249
f5163888-f7e4-4d30-a1ce-b60d427485d6,EUR,-5.420948,-5.420948,-5.420948
fff130cb-765a-43c8-b3c4-2fa348930859,SGD,-1.601477,-1.601477,-1.601477
712e934e-5207-4fa4-9b0e-09f26b718b44,NOK,-0.003948,-0.003948,-0.003948
a2c7d8c0-06dc-400e-891d-64a4764012b9,USD,-0.251027,1.324755,1.324755
654da2c7-d83a-4d61-af27-7c5d34827ac7,EUR,-1.211198,-0.869230,-0.869230
1f28bf84-76cd-4892-9c6c-c7dfb5116215,EUR,-0.177390,-0.177390,-0.177390
c0c6c5b7-30e7-4bc8-861e-00c76e5df359,SEK,-0.014944,-0.014944,-0.014944
649c5267-6fb3-448f-bad5-05d2619ee9d6,EUR,-0.227480,-0.227480,-0.227480
a8a20ab5-f65e-494b-8f90-743e019a6796,SGD,-2.692152,-2.692152,-2.692152
758c8e28-c408-4b29-a75b-7bab53272389,SGD,-0.733705,-0.733705,-0.733705
e48fdaa3-8e49-4daf-9ceb-c96bd03e8aeb,SGD,-2.268994,-2.268994,-2.268994
b4e825ca-77d4-46b1-a7e0-8d7b5b6efc3e,SGD,-1.481087,-1.481087,-1.481087
a50d73f0-1814-4b5f-852e-9c85a16f40fa,EUR,-0.103415,-0.155933,-0.155933
a827f3f8-78a5-43b9-a4c2-15b5bd085080,USD,-1.544288,-1.544288,-1.544288
7585857c-7b09-490a-a214-c31cb60d5203,USD,-0.815079,0.391614,0.391614
4436f82f-040d-49d0-beb8-d769d719f3f9,USD,-1.114489,-1.114489,-1.114489
8a80f33d-597e-4d4e-b9bd-832b898df9a1,USD,-1.842855,-2.039395,-2.039395
da5c6a0e-7286-4b56-98eb-9c349530ed07,USD,-0.179548,2.276976,2.276976
1d532e87-3847-46de-a6c3-a118de31ed30,USD,-0.082947,-0.165123,-0.165123
9d5d2ce0-8023-4637-98c9-a6adaf05456c,USD,-0.084543,-0.168176,-0.168176
f10cb8dd-b990-4350-bbff-58ab5f1d91e1,USD,-2.797818,-2.797818,-2.797818
b750db85-813a-40ba-b155-23f9b7c12647,EUR,-0.892971,0.242017,0.242017
be812673-7a0d-47f1-ae59-7efeecff6956,USD,-3.671300,-3.671300,-3.671300
72da6240-de63-4ef4-9d4f-02e4b7a5be80,USD,-0.564659,-0.913898,-0.913898
c95f7caa-d19d-4018-9f6a-5c384dfcb616,EUR,-1.865858,-2.701006,-2.701006
e44ca3a8-c9f6-4004-98da-20dbfe7ec8db,USD,-2.471087,-2.471087,-2.471087
5ccbb5bd-bec8-4512-a116-eebdaa6e9b75,USD,-1.408713,-1.408713,-1.408713
ea56266e-960a-4f44-8292-d7dbcad17748,GBP,-8.005618,-8.005618,-8.005618
ffbcc76a-96d4-4ae1-b2a7-5c65d49752c4,USD,-2.536138,-2.536138,-2.536138
87ad0bbf-5ab8-47e0-8832-4eca10f0ed5a,USD,-4.581473,-4.581473,-4.581473
6441ee1f-c14a-4909-bc26-9f86e7ac9743,USD,-1.920881,-2.217231,-2.217231
b77140c9-2bb9-4a50-8ec6-ff2eb511e160,USD,-5.002988,-5.002988,-5.002988
c4b157c7-2297-4336-91ba-4ecddd73cc0d,USD,-0.851237,-0.851237,-0.851237
db8cc65a-cc18-4b74-8fa6-a14b39e6e0ce,USD,-0.435640,-0.435640,-0.435640
97026b91-c6e7-41d3-b188-2f66139e7d7f,USD,-0.042286,-0.042286,-0.042286
2913327f-8d85-49ff-88b7-89f9025c8054,SGD,-0.381802,-0.381802,-0.381802
be5f6db3-3324-46a4-ad7f-42182b2a882d,EUR,-1.202926,-1.369378,-1.369378
5bc672f7-75e7-4734-983c-319d967758dd,USD,-2.236432,-2.331109,-2.331109
59f36b19-f979-47de-a851-25d6d47d6d99,EUR,-7.368383,-7.471908,-7.471908
30153696-ecb5-49cb-a4dc-4b52e5db9aed,NOK,-0.018462,-0.018462,-0.018462
a4da4076-3f16-4599-83fc-9947aed990a0,USD,-0.263967,-0.263967,-0.263967
b0ab3cc3-0817-400d-b582-21daf27f7c88,USD,-1.366166,-1.366166,-1.366166
9a3b29e3-4f33-4c52-b266-8322c7fdaa01,USD,-2.928868,-2.620460,-2.620460
98975a16-2211-45fb-afd8-e0ca2220c6e1,USD,-5.245937,-5.245937,-5.245937
a7902279-f1d8-411d-b006-bce997d06a41,USD,-0.590395,-0.812614,-0.812614
f8fcbd63-26c9-4ac7-ac9e-fb030e79d936,USD,-4.902690,-4.383484,-4.383484
2fc320e2-e993-4809-8f8c-fdd7c88d0295,USD,-1.635595,-1.635595,-1.635595
86592d76-2429-4f4c-8ca6-cbb6b1edbf0f,USD,-1.876766,-1.829566,-1.829566
64583410-3600-4a8d-9154-5a525f55cbb3,USD,-0.196862,-1.843426,-1.843426
037c10ca-f1e4-4100-9655-09e57d8fcadf,SGD,-1.460184,-0.271311,-0.271311
e0df3cfe-62f7-418c-bed8-40c8f88aef88,SGD,-0.698851,0.163283,0.163283
0a27902c-58c8-4b99-8240-778b746dcc4a,USD,-2.002356,-2.300491,-2.300491
379e6535-f1b8-4314-9aeb-e44a664aa207,USD,-0.059297,-0.059297,-0.059297
c37bba84-7c86-4e3a-9aa3-6ccaf84cfb01,USD,-0.780141,-0.996673,-0.996673
e2762ebd-0bb1-4533-9c1b-b525c397f45a,SEK,-0.007971,-0.046976,-0.046976
61262116-bc95-4b38-80bd-d877a6bfedf4,USD,-0.557077,1.442863,1.442863
a7dd2832-4c1d-49ad-a05c-9f3aaa15f362,SGD,-0.210452,-0.577204,-0.577204
52ca6a56-6297-43d4-8350-550e75148eba,USD,-0.134960,-0.134960,-0.134960
8f38d4ce-996d-4861-a7bf-214cd75243c3,USD,-0.779925,-0.929626,-0.929626
14c2709f-fc51-4d9e-8799-1878934fed91,SGD,-1.719523,-1.719523,-1.719523
1c92d149-6947-4433-8a97-0754afedff9e,SEK,-0.082655,-0.082655,-0.082655
e648c835-b73f-4ec1-b6c9-6199a23afa76,USD,-2.402431,-2.402431,-2.402431
08132dce-fdea-496f-b4f9-b8e8a4361698,SGD,-0.088642,0.613489,0.613489
b851a827-fd73-4fcc-8947-36a65c8c2637,NOK,-0.005232,-0.024548,-0.024548
5cabb301-261c-4771-a357-977a546ab9bb,SGD,-0.182828,-0.182828,-0.182828
a867537b-13c6-433a-ab54-bebf7976c1e8,USD,-0.870610,-0.870610,-0.870610
144bae8b-8f1e-45fb-b0ad-24ed2ef36782,USD,-2.113414,-2.113414,-2.113414
810bd2d1-46ee-4680-a8b1-e27ce2981122,USD,-0.212673,-0.212673,-0.212673
5a3b2209-3382-47fd-8352-a263296a515d,EUR,-0.240328,-0.240328,-0.240328
1a47e3b9-e26c-48a7-bfc9-597603c47cad,USD,-0.071955,-1.870053,-1.870053
5a7044b8-f558-45dc-ba41-afc05d304eea,CHF,-3.004522,1.344296,1.344296
08897557-159c-48d3-803e-847aabfc191c,CHF,-0.056083,-0.056083,-0.056083
c23132c4-535f-4b2d-8767-25da0adec562,USD,-1.354981,-1.354981,-1.354981
7ceb3e91-a189-4322-9ada-986b072685ac,USD,-2.015266,0.156348,0.156348
6ab5ac43-ffb2-4cb5-9cf8-2d75221cb8b2,USD,-2.044926,-2.353715,-2.353715
4144d56f-e314-4bd5-8262-44660bf2d19e,USD,-0.839858,-0.627198,-0.627198
dead3627-9f42-4d29-ac8c-635bb09b8c26,USD,-3.248383,-3.248383,-3.248383
99a055a0-3128-4c9e-97bb-ebbca0c70d57,USD,-1.719127,-1.854839,-1.854839
d21d12b1-99e8-474b-a27b-5ae676ef3ce5,USD,-5.011159,-4.096966,-4.096966
bb47b03d-043d-49e0-8f54-10a2591022ef,USD,-0.739173,-0.961333,-0.961333
5fb602ca-faa0-4620-b484-8b0f345ee311,GBP,-2.695457,-2.695457,-2.695457
03080c13-05d3-47e5-b14d-53af276ea4eb,USD,-5.450469,-5.450469,-5.450469
af5c6fea-e6d2-463c-84e1-05adcd9efad0,EUR,-0.079408,-0.079408,-0.079408
f70762e6-2fae-4f91-9eb7-42abb9c9d37e,USD,-1.468017,-1.468017,-1.468017
e3a68b93-2845-4c46-918d-f2b77a3a5b68,NOK,-0.013984,-0.033359,-0.033359
638c6a9a-677c-4b06-b228-45f5412ed5b8,USD,-2.275686,-2.697682,-2.697682
e9959d44-37b5-414b-9b77-c31e82a1c826,USD,-2.998175,-2.861897,-2.861897
ad1b419a-43c9-41e1-99c3-52eb81eb2c0f,SGD,-0.863796,0.690972,0.690972
b1fdf8cf-5d4b-49eb-893a-ecf7a3a8f20e,EUR,-5.122457,-5.241150,-5.241150
a8839a1a-df91-47f7-b3cc-ce66f2046e24,USD,-0.543695,-0.543695,-0.543695
46876032-9d00-4402-b668-bc6cbaef1b3d,EUR,-3.426303,-0.946663,-0.946663
9e4e34d9-2b1a-4e2b-aaf2-f29cb8f5bd19,USD,-0.082903,-6.305883,-6.305883
6958bcb8-1895-4661-bc7d-849582df5174,USD,-0.082903,-6.254765,-6.254765
fc2803c7-c7ed-448c-97ae-c47a30f90bda,EUR,-4.043661,-4.043661,-4.043661
fde36ebb-55a3-4106-918c-db8da6588822,EUR,-4.172091,1.103706,1.103706
43a75f02-43bd-433d-86b6-97a2363c8610,EUR,-0.211600,-0.211600,-0.211600
661dd135-29bb-4a99-875a-17d3bee0ade8,EUR,-3.830425,-4.118420,-4.118420
b59d5ac8-9629-485f-b988-18a52ada25cc,EUR,-4.414489,-4.521904,-4.521904
c1ff1be4-7d7a-4cfb-80d2-18dc819c3740,USD,-1.370605,-1.370605,-1.370605
5991a301-f12f-4628-aba0-cbc7ac857280,USD,-1.515983,-1.515983,-1.515983
7ed1e4d0-9056-440b-8d25-aaf293d4cb41,INR,-0.020562,-0.020562,-0.020562
4302367a-1c70-4321-b732-6a457cc4c1bb,INR,-0.019769,-0.019769,-0.019769
adbd27a6-3ec4-4373-a080-38e585f158b8,INR,-0.020579,-0.098015,-0.098015
5babd100-4ded-42ef-8664-54ab48aac12c,USD,-1.990972,-2.289831,-2.289831
6a0b6806-5c87-4633-8ef5-5464f4ca197f,EUR,-0.600394,2.864855,2.864855
46f32a8d-e56b-470b-a408-c268f0a397de,EUR,-1.212533,0.531817,0.531817
c977fb71-529a-430b-92d3-f1fade02ae58,EUR,-2.518695,-0.308505,-0.308505
13117c25-335a-4b65-bf56-435acf1835f9,EUR,-2.031990,-2.012982,-2.012982
56552973-41bb-4967-ae96-d23b906be616,USD,-1.155051,-12.598823,-12.598823
2005aba7-bf22-4344-9b79-faad28156d4a,USD,-0.082901,1.334871,1.334871
196b29c8-61a5-40ac-98c2-7370cd3cd59d,USD,-0.096019,-0.096019,-0.096019
78b06c8e-f154-483b-bdf3-e788dbe155a9,USD,-0.419021,-0.419021,-0.419021
bc7d6d13-0ce7-47e9-b005-d42cbd72ea74,USD,-1.868950,-2.407567,-2.407567
645e35c7-6fbb-4798-b81f-54e9622b6f9a,USD,-1.355032,-1.355032,-1.355032
02ad1a1c-4877-4a47-be88-8acc1d6fdfd7,SGD,-3.489617,-3.489617,-3.489617
a3dedf16-e60f-463f-bf7a-15034a6b596a,USD,-0.432217,-0.432217,-0.432217
1334fcaf-793a-4361-8a39-44143c09b242,USD,-1.314179,-1.314179,-1.314179
1f0711a4-8ac1-4e73-bfee-5c2aa47668c2,EUR,-0.459473,-0.459473,-0.459473
a5bf9fff-1576-4068-b22e-d9db1e02ae3c,USD,-0.423007,-0.423007,-0.423007
b2959e9e-36ae-4ac2-b344-f3835fcb188d,USD,-1.570581,-10.020509,-10.020509
b8894b07-ba9d-44ab-b58d-836f483c97f1,USD,-9.929362,-9.929362,-9.929362
a8f968e7-ee23-43de-a8cc-fe5adf45f2be,EUR,-1.479225,-1.479225,-1.479225
abc6f455-de76-4de3-9b9c-d48c3426ac2f,USD,-0.628059,0.086427,0.086427
a198d08e-c912-4f70-8661-e62e4719cbed,USD,-1.405089,-1.543186,-1.543186
5faa569d-fdcc-4f2e-817a-3c9333d7497c,USD,-0.670678,-0.670678,-0.670678
752f81c4-3220-4505-a614-5589ca01e793,USD,-2.104720,-2.416339,-2.416339
afefb8c7-0328-494a-9565-294cd4ed5aaf,EUR,-0.069841,-0.069841,-0.069841
27b76898-b7bb-40c6-af0f-4c972f8b338f,SGD,-4.129369,-4.129369,-4.129369
56b8d824-1825-44bd-9d72-b6575be001ae,USD,-1.795469,-1.795469,-1.795469
9bc54564-8f5e-48d8-a6d7-722242e0dc34,EUR,-5.113763,-5.365680,-5.365680
ea2a32c9-99bf-42e5-aa1a-54d4a2cf6d78,USD,-1.064466,-1.426884,-1.426884
ab15b3c2-2048-48f9-bfbe-0eca8c3b3ae2,USD,-0.601404,-0.601404,-0.601404
0cafe1d3-08df-4e66-8bf5-5c186387dd99,USD,-0.789971,1.073833,1.073833
5788de67-997b-45f7-9eab-97518346f631,CHF,-0.048510,-0.048510,-0.048510
ef8c2bfa-be39-4e13-8efc-1bf0c78658b2,USD,-0.418593,-0.898374,-0.898374
283700ca-d135-4bee-87c8-a079c649fe29,USD,-0.304639,-0.304639,-0.304639
b9c780d5-673d-4663-a61c-166e9a37a4ef,USD,-0.524787,-0.524787,-0.524787
5b8dec1e-ed35-423e-b87c-e7ed86c29fbb,USD,-0.739173,-0.961333,-0.961333
edce08c8-f81c-4661-bb1f-447c9c97121e,USD,-1.889925,-1.889925,-1.889925
0c8cd8d9-45fb-427e-928c-15faddaafe6f,USD,-1.403870,-1.403870,-1.403870
aae508e1-2154-4318-8a1f-9b7839a4aedb,USD,-1.173143,-1.173143,-1.173143
49c8002d-4d6a-4bb9-8855-d0da02fe7d4c,USD,-1.334136,-1.334136,-1.334136
b2dfaa65-8239-4086-a1c8-dcc5e651d1c2,USD,-0.839822,-0.617828,-0.617828
cc1ecfcc-9127-463d-a1af-dfa9eca9dcab,EUR,-4.222474,-4.364012,-4.364012
042d753a-fc41-4d2a-aecd-bd94485dc1e2,USD,-2.203857,0.540326,0.540326
06126cec-77d8-494c-b6c6-11b3a3aab10c,SEK,-0.028690,-0.028690,-0.028690
901871ef-9a28-4fee-a65b-8ea2bd469157,SGD,-0.097534,-0.097534,-0.097534
4786be49-0405-49e1-ae5a-7847440b7da3,USD,-0.635910,-0.635910,-0.635910
4d8d9f55-e347-4549-8781-e6bf2b3d2cdf,SEK,-0.004202,0.068525,0.068525
28a06e6d-18ed-4d2d-a40a-0f982448cdd9,EUR,-0.891172,-0.891172,-0.891172
7f506a8d-90e9-4377-9b57-731571b8a5b8,GBP,-2.398742,-0.805715,-0.805715
d619d8ab-6f76-4bf4-b79f-d49e2290b438,NOK,-0.007594,-0.001097,-0.001097
439abcbb-3a2f-43d3-a417-3303df126354,USD,-1.576139,-0.837819,-0.837819
93d629e4-52d4-420e-8ca6-1dae3a16eab5,USD,-1.741835,-0.698954,-0.698954
75fd3e82-aca2-4a12-9b6c-16c219dc3378,USD,-5.314571,-2.637662,-2.637662
fc43b57e-d494-4663-a2c5-805cff403c29,SGD,-1.206081,-1.206081,-1.206081
df5cc46b-ea61-41d5-b9d5-5f1ffab77289,USD,-1.211606,-1.721375,-1.721375
f62840a6-6bb7-4f11-ad22-8daebd05a3aa,USD,-1.443704,-1.769365,-1.769365
4ce18ebb-2c76-4549-a5c2-3acda277e0b7,USD,-0.226145,-0.233994,-0.233994
7723212a-913d-4828-8b36-0da9485d985a,SGD,-4.400731,-1.411826,-1.411826
eb98292d-0c59-44ae-b8df-7a71d02cfe77,SGD,-1.098910,-1.098910,-1.098910
d91edc28-f449-4ef1-99ae-af2dc29b68ad,USD,-0.455281,-0.455281,-0.455281
c23caf20-2187-46de-8f8e-5b1a13e98be7,USD,-3.833350,-3.757811,-3.757811
30c19a31-3d66-4f19-b7eb-401fdc212b60,USD,-2.583827,-2.700761,-2.700761
52f3f60d-34eb-432c-9e2c-e600ea6f7604,USD,-2.044096,-2.357330,-2.357330
160126bb-a18f-46a4-b47f-8a0c2f08cd1f,INR,-0.007634,-0.075521,-0.075521
7a03f641-89b7-43d5-93a9-513fb0d3c6d1,EUR,-2.002266,-1.054210,-1.054210
6b6b4c78-25f7-430d-bd56-32776b3199a0,USD,-2.818520,-2.818520,-2.818520
bb4c2087-df50-4e83-b713-44b9ecbc8745,USD,-0.368182,-11.712656,-11.712656
37adf219-945c-43b0-8883-c61211e56166,USD,-0.307905,-0.697890,-0.697890
549108fa-d264-4c91-8231-dc7d84e845ea,USD,-0.082898,-13.428728,-13.428728
f999828f-0131-4111-b4eb-ddefddb6b56f,USD,-1.564566,-1.901193,-1.901193
c1ec04a6-b1cf-4be4-8e89-10bcaf2ef597,USD,-3.643885,-3.737449,-3.737449
b1c44616-cf3b-41d6-b6e1-86974450e234,USD,-4.404111,-4.404111,-4.404111
9b28cb6b-e8ab-40b4-9b19-87f7fb1f84a3,EUR,-3.648033,-1.160395,-1.160395
53165bac-3c6f-45e0-b19b-9e29368f126c,EUR,-0.709611,-0.956062,-0.956062
98368607-0cf2-470a-b4f6-a6f9be51dede,EUR,-2.020973,-2.020973,-2.020973
5761399d-6ec8-4f1a-bd0e-0f60f6fb6413,EUR,-0.230182,-0.230182,-0.230182
2425baa9-804f-4db4-bf1b-7a5993ade708,USD,-3.234215,-1.817393,-1.817393
4b3f2790-238c-4662-9877-df57f8083c28,USD,-0.183764,-0.183764,-0.183764
3725f40e-3410-4f7b-a677-688ccca8f404,USD,-5.360074,-3.130467,-3.130467
0785e143-7f1f-4352-a814-2a988a32937f,USD,-2.274221,-1.268823,-1.268823
995ba145-9306-4785-ab3e-b626f3ccad4d,INR,-0.018919,-0.024562,-0.024562
2b527389-89c2-4720-8034-f486f6a722c5,USD,-0.913898,-9.352442,-9.352442
0cfc9376-e608-4337-98b9-c65669d50d17,EUR,-3.818102,-4.024127,-4.024127
b6de0b28-76b2-416f-af95-00d3d9e96e4d,SEK,-0.030113,-0.029709,-0.029709
1daa7a59-0239-4d8b-a1cc-b3e1b65b99d8,EUR,-0.229301,0.184781,0.184781
7e05cea2-ff1c-439a-b893-84139fb2cf33,SGD,-0.346768,-9.247292,-9.247292
5010bce2-b953-4c7d-8f94-94c7f47ff343,EUR,-5.099481,-5.367808,-5.367808
7e86f6a8-ca05-4fd2-b607-f653320badf3,CAD,-0.060313,-5.522352,-5.522352
e50a92d4-d6cc-4f20-a019-7286101c3da4,EUR,-4.798443,-4.798443,-4.798443
058bbc50-bb5d-48ac-af83-fa347696c738,MYR,-0.911621,-0.911621,-0.911621
45906731-aa0e-4bcc-ad38-2dcd37266742,USD,-1.631691,-10.292276,-10.292276
42c2b04a-d471-4da5-a8cf-f4331ca206c8,USD,-5.143758,-5.143758,-5.143758
866a4841-215f-4a68-9190-d4144d76e20a,MYR,-0.045784,-1.779251,-1.779251
b8df5f7c-e871-4cf2-86fc-0a6188d7b19f,EUR,-3.022493,-0.861619,-0.861619
b9ac3d73-91f7-4c74-8722-97b65dc11e92,CNY,-0.171450,-0.171450,-0.171450
191dff63-a442-462b-a2e9-c091011422ca,EUR,-0.909768,-0.909768,-0.909768
51022fbb-fa63-49bd-9c9a-61461aa3ba27,USD,-1.235631,-1.235631,-1.235631
febb89c1-a271-4453-8170-b562445206e2,USD,-2.066129,-2.066129,-2.066129
852ecb23-11d7-4632-b1d3-bbb811e6ccd2,EUR,-2.620519,-2.289082,-2.289082
