id,asset used,assets
3b861975-7741-4f99-b658-fe7250132a6c,2,[06920d1f-f1ae-4615-b600-57264acd76d9 9237ee42-8775-4936-bcd4-ad3d612e51c6]
8c22ad9c-cc2e-4b5d-8f4c-a1c263f0daa0,1,[dda0409c-2142-4524-9934-3200a9513095]
ec5845a6-f770-4291-a381-85fd42528b53,4,[7cb65919-65eb-4165-990c-e1bf1cde4840 d938717e-c908-423e-9572-81ea9fb618ce 06b85940-e67b-403a-9180-c4e4f6262279 7c78df74-320f-45b9-aecf-856fdd28e379]
07e939f7-a8f2-488f-b2eb-5643ad97223a,27,[54096335-6d47-4595-9445-53ea63f6127f d873130b-2d3f-45c6-8a0a-8eea50730abe 1ef71e75-6d09-4d37-a171-84c56c3e6bda 8ba0fb39-7439-4867-9f17-238deffd8057 aa3bb4ab-7878-49cf-9812-d1ceedec66bc ae901944-5302-4557-9bcd-d3d940b23b83 5cf91885-db0c-45c2-8f9e-b44434f31479 52aea3f3-8273-4f18-85f5-c28eba3962f8 8975ec1d-4505-4169-87a5-9639087047b7 19a4f79b-628f-4001-82ce-914413fe9c74 3596a1c3-b0cf-46d6-b6e2-93b294cee6ec d5e85ee9-4ffd-4d2d-81fe-96bd656c5b14 82d2b621-ea73-45c3-8d25-60e42f413c5d 72c0c87c-d568-4d0f-9710-5a483a041bc5 98090e96-4ede-4d28-9ab4-8c7690a7ed96 be00f422-9a91-4457-9d6f-da150c2cd30e 07dfaa06-1ecb-4761-86fa-3ba13095e8c0 a7006696-4e2d-49df-bc0d-c7b0a586ad41 ff4f61c8-08bd-4d91-a2c6-8a1c117ba568 ad997fff-5f82-41c9-be51-af22517dbbbb 0781a683-cd03-45c4-8c04-0997741cdc43 cf951a14-1d4e-48ef-88d8-1d3b66644539 15ab15d2-5f9a-4349-81cd-0b9778f7dcc6 a37df626-49a1-4641-a609-6505f317219b 5869fc55-e1af-442d-a6c6-24a8bec1fa32 6de8b6a6-9561-49f3-81c6-a6cc05e92e12 333e3c5a-b649-4df7-b9eb-39614f71cf31]
84e7b6f2-7de3-4e66-9b34-a3dda0f410f5,14,[1f474920-2fbf-43a2-903b-d3cdd6f0e6e4 f29e5499-1cb1-4741-881e-b20210b81987 befa7f30-dd5b-44b5-bcbd-19cd86f2ac50 ae87f5cd-c77b-4269-8d0b-4adf02eacffd 362e5522-5171-4152-8f72-de843d01e831 c9b9577b-1196-43f1-809e-fba929879c81 677591ee-7d39-4ad2-9b04-39cda86c8ed2 177a62f9-ee99-44c0-ae68-c86d13dc905b 940ed98e-ed6e-4bfb-b09b-3c8f6f03fcc6 452869d1-ae0c-4763-9b16-4fa9d0632fbe cc3b9e82-e16c-4edd-980b-2108c6433e99 cd680861-64fc-440c-9098-6aa3249829b5 1c802a8d-38ad-4a4d-9c28-10a6af345470 7c5937f4-dcac-4590-a905-88454b5711be]
aca6850a-b1d6-47eb-9eb9-908f2ae1744d,10,[29c59a86-96cb-4e26-8527-267c59a4e9a0 50d31a6a-8f8b-4406-b487-e45eecde2597 22a5bf47-9864-447e-9aff-4b4670c51566 b7e559a2-51fa-416d-9aae-6d79871bb3b5 1ea7317a-73f7-493d-aec9-45a217ad7cd2 3cec44a9-638e-40e1-8987-b98b73c8308b bf388e0d-2560-49a5-a50f-f566392a808d a6d11e18-31cc-47b5-a6b1-f2c8c5ff7cf2 0009f24e-46a6-4644-9faf-91037e3a9883 93d548cc-c496-4115-baf2-109ef84ae8cd]
5d4208fa-2387-4439-9f38-6c7229c3bedf,7,[2a2cbd8b-c3dd-4e34-8f15-d55ed9107e14 6242d575-006c-4804-9432-49bc90a4fdf1 535fae66-5a07-4259-bdf6-7b0165de9cff 18e7dcc3-0b72-471f-a67c-24324f10f77c 4629871c-5501-477b-899b-77dfbc5e72ad 77824d4e-0af4-420f-a08c-050cc4e0e730 b041c332-6e23-4bfe-afd1-1f831cead9ef]
99696275-678b-45b2-b7b4-4c276cb01683,8,[178b4a6d-4086-4aa7-b1ff-90830d17eb23 3677b9bc-d360-4c18-895d-ab2f42daa3f9 86023a1d-65a1-4790-8583-ffde18a49c8d fe5bf43d-34dd-4bde-be8a-e0b324db8951 5b497c3c-b702-4294-a990-98889b4db260 55a38523-e83e-4726-8387-15582d184d11 f822a891-e0a3-4f4c-ae09-14480098695e a24b30c3-1d0c-4e35-ad9a-29a647ac0a2e]
9ca99bb4-60aa-4c1e-8a11-340c0fec4be7,4,[dcf6587c-4515-4ac0-8c1c-5641424c6144 28f42d97-d531-4b73-a22b-6d903d3a1bcd a905cb2c-5072-42d3-b231-76872468ec93 f9c31986-0732-4887-afc6-980699dba79d]
cb8e2e30-53f2-48c4-a0ff-0242002e8930,17,[c8147472-aa4d-40f8-b9ec-f8a4696c8afd 5e952832-b8a1-4185-96b1-eb8fd2594645 71442d6d-daf0-4ffa-a9c1-5474b99ac19b d92dfea8-6aca-4775-a4ed-ab541e081502 985e8318-3bbe-4c33-b523-ba63533b860e 6859776c-367e-4369-942e-522903692a84 19738079-048d-4e1b-b3cc-e3dae3eb93a4 a00aa75c-7fe5-4e06-a145-4fb0aaf9a8ec f2a285b0-8fc9-44d5-a68f-a3af480dc4ed 4521160e-c7e2-4e63-acc0-d080425924da 997feadc-1956-4d46-a35a-857b0bd5569e 06a65d9c-6328-4409-848c-1b6c84e99f28 1c326d95-7e4c-42d7-9f79-5d944d8c37c9 088db44f-4f5e-44f1-b75f-0010202a17c4 f16a5b77-c88c-490a-9996-1d83d276d62b 8aa6002c-9fdd-47ab-a42b-89f41e878167 cf273bcc-6c04-4fb1-8441-3e4c79c6e305]
18494251-5bab-4f02-91de-fa0cdb0216dc,26,[b128dc6b-a4b4-4101-8a49-c1cb26e2f299 d02aca75-ed16-47c5-897b-c041559bdf2c cf161d39-7186-4eb0-b399-9fba4ddc9154 a88cac79-ece8-4d1f-8a69-fb5ce6b5cf13 c4198647-e1dd-4c44-ad12-5ca23c39bef1 2e8ec708-d5ab-47ba-b323-7437415187e9 f6683ddc-9d02-48d5-8a26-33ce2f6685ad a80b3fd5-be1e-4a55-a4c1-93e5da4b4254 d199b61a-2f1d-4069-871d-602a2fdede73 499e959e-ad13-4e7f-8bd6-f5629c737318 02de13bc-05f3-4222-bac5-3a79252351cc 8639b571-92a8-4cb1-8bf3-5185c460f259 03c67ca8-3e6a-4336-b67e-ad03c6b0cc11 af7b61d9-f7f0-4cf1-a490-d6fadf34883d fd8f3019-5a28-4d3e-ba56-92090fef2b6c 15b401d5-398a-46b7-834b-5971977f3701 c798fa51-66dc-4da0-85a1-ab31eba9d354 d9c7101b-0177-418c-bf41-9a36aa9cac25 a082b902-1b34-4557-b4a1-592576ef1be2 5368db55-3af5-4fcd-b08c-af3ec954070d 2e0e5823-3e94-4859-bcb0-42db23902d73 fb1bd689-6cda-4f97-b9aa-8b1acc1a5444 884e60fc-35e2-4c0c-bf33-7f20b2ea8c99 3e7cc1af-6ac5-493f-b6a6-12bd2aded723 b74dd7b0-6e34-441e-bfca-333281a735d5 0186ecf4-3f00-427d-a9c5-4a1a62c9d3ed]
ef1d5232-856d-46d5-b491-129ab3bf4703,39,[d5615549-ff1b-4767-a74e-e5e2b348eef0 e24c6c1d-f779-4db7-a5a1-6f26c3656927 3b93c037-763c-4647-861a-3ae940f40b12 1fdb5849-cf86-4849-ba69-9328988e3bee 544d140d-3d2a-411b-b2fe-4c3cd8c8f45b 6422dc02-21d9-4ba8-b84b-238d22d4a05c 3661a938-d362-4d54-a99e-71a4a0e58888 7835b58c-0f9e-49a2-8daf-8bc6231698f7 386d1d33-307e-4873-abc9-220d8394e600 9e000f0d-4308-462f-9fd4-706bc140cf56 4724b6f3-5472-4e7b-b714-1cac637fc429 e25d762c-de3f-4ed5-94c5-718fe2ed1f94 1569b45c-5009-465b-ab5b-21b651c7d1b4 504b01cb-5f5c-4e9d-b8e7-6b43d089189a ef9465ce-fa3b-4203-8425-df9f41a5d47f 8d67fb25-79c1-4cda-9a78-d273b1d7f046 427d3902-b874-4a65-86ef-e186bfa9bf6d 1b7501d3-b5b7-47e6-83af-8eafb4fb83d3 edc07537-a55a-4613-b607-fb54e3928309 e12df47b-6806-43f5-8f91-6fe4568c0ae2 026ff838-259b-41bc-801e-a0ae7047deb1 491ba952-0d22-42d4-a3f9-1873cea08b34 41b288d3-ee74-49ff-a89c-f7d24380de46 19629391-3bb5-4be9-9976-865a429114c0 2e04111d-d644-44d2-ba4d-2abe9adcecc5 70144079-675e-4fd3-a080-8ac83170c884 e5c025cd-f110-4ce2-a6e9-833515e3638e 753331b0-09d9-4a11-9de6-dd321a868f20 8245e850-1552-4c2c-80bc-1c6a09b75565 43728f8e-ff1c-4253-904e-a1eb6b256a95 39cb4053-32fc-4efc-a58f-e421a94e59a6 f1dfb7cb-7c7e-4e41-b34e-bf399c0c0489 6601a368-6403-4389-9549-157b2c24ce0e 07f43cd1-a0c0-4ad1-97f1-f387a8953f8f 29ad73a1-9c8e-4f03-8ab1-91d852289ee5 1b0c3023-88da-4498-8a90-6e33fc096adf f08a130c-35aa-4c3f-b4ac-63f350021d6e c1f7f7ed-090f-4a61-96d6-673a3edfe204 47b69f56-f68f-412c-8a3d-2645255af003]
f8563396-d5f7-4c19-947a-97a60a694402,22,[e6bbccf2-0995-4599-ab4a-5b4343f71f9c a43d3b3c-8e28-4acc-91dd-9a4317363ef2 3cf0c222-590f-4b91-9b42-1c3ca411812e 443fae11-9c21-4465-9951-25a13081eec5 73a40676-406b-4ca5-8ffd-97d875d3ad22 ccc9beef-fb4f-4c31-89c5-80bc5cff6a4f 7d43bc75-6ae8-4051-a062-100bfaba6712 13cbcc2a-97dd-4ec4-a029-c7a1f8f4ee07 eef46a37-99e6-4dca-8797-23cff389f4f4 90541c5a-bb32-4651-ab07-6cc8dd5c8340 134a717d-e9f9-4957-814b-8edf30e1299e 90be9f14-ba24-48de-b7f9-6fee389c43ee df49dfc7-cd67-4228-b946-0c3008628293 7fd7ea37-4ac7-4f4d-87dd-4bb42e205100 7e346055-a965-47af-b488-b1fcc5f7de6c 50ebdefa-acf2-4e00-9f64-668b7f437c81 f50498d8-ba93-42af-a2c9-a376f3a5e047 5b2f978d-4c42-4261-b774-1b636cf9265a 843f9289-3307-4e16-8be6-452cee34fc52 70a97cf2-6455-461a-8ad8-c976d2d425e4 f4005b14-c540-47ae-bff7-8d4ed3d706fc ce6f5090-c704-47a2-8d63-2a83073e8ee1]
56e7d7be-fd8e-4b86-b1a6-b9e1dd3c2839,16,[f8737848-891b-4f11-9155-b78a53e199fb b00d6b10-edeb-48f1-b11c-849770ba113f 486ed9f1-df33-4cfc-b483-0fd6c3becc31 bb843a43-1ee1-4c18-9475-58b267bae40d 891cb441-2e9c-468f-8061-6ec174830357 4ce5dede-5d9c-45e1-bff6-a7133ae93a90 b8c47f89-cfb0-4188-a12e-41574482244f 86c8a1a4-2b43-459b-bc75-1f8719e4523e 083edcc7-3771-42f7-96e4-d1cf14de3187 f76c5115-6e2d-4eb8-8df7-42ce23bd0d74 10029aef-2ec1-412c-9534-e1bfe5a140b8 aaf30247-9767-45f0-adbc-a379b9bb60ee 817a930b-a1e3-4856-bdbf-7dbd933cc63d 961ccf46-d13b-4a2a-975c-c0eeda14c815 47ae831c-cac3-4667-823e-4255d1e1d42c 25824b50-d85b-48e1-a20e-7db0ebd758fd]
87cc5496-b9f4-48d7-8dc5-1234f682ca89,12,[65a8b0e0-6702-4e29-8439-5c4a4b0be34f 96ecf3dc-0180-421b-9a89-19248d5cc60d 6573bdcc-5c83-4c9d-8d20-28d78d84f959 bb69657e-8aad-47d7-ab09-9bed25970126 9a718172-25c0-45a9-b0ed-311be75754d2 6c57622c-ad55-489e-8ab8-ebf912e4828f f5c1bf29-2a80-4b9f-ba34-9f50a698881c f089e523-ef7e-45da-8a09-6ecfa46874ac a5bbb1ca-c325-4fb0-b370-2a65c31e252c ea36ee01-7659-4892-ad35-0d51d704e8d0 19bfbc75-98a0-4a15-a5ce-72eed11bc00e 63a53186-67ae-49ea-81e2-3ed0ca1cb66f]
5cc9d236-96cf-4677-9152-e6784aff5bc2,14,[ee55a249-557a-4c8c-878e-ef571615bd8d b778c01e-6850-4945-9f97-0387522f224e c2cd6179-26ad-40e1-a648-82cc60701f62 a0b9c245-9b11-4b3c-b7ba-e140dd55bc4c 6f3696a0-f785-41b9-a66c-454b9fa44f48 feb02260-1dac-44e1-9cb2-61e84805ba1e 7b89a139-ac3e-4f23-b00e-70d95a1b39b2 18c15df3-7fd9-41c7-bcb8-ca3a9e91a6fd b23e3442-964f-425c-92a1-80dba5231fca 1a7445bd-6167-4402-b9ed-466437bc12be f3d8c892-1335-4f8b-a0ff-2ed82a91d95c 04a2853e-0c3e-4c07-a5f2-0fa1e664fb25 25fb712b-e436-4c2b-bf8b-9694d780c4c6 ad2afca4-4ec7-4829-bb3f-8cd23e51f6b5]
d29cf560-7a53-4a11-94ac-0de54cf912cb,5,[4c99ba98-68c8-4b89-9977-4fc377823578 0c4d885a-a891-45e4-b1f5-ebfcbd883136 f9b11bd2-a880-47ac-ad13-f43f181fdbe4 9a738c3f-5cdd-42ef-acf2-42c56601eee0 30582ad5-ea34-4770-9766-6a50020922ca]
330e16f6-8744-4dff-af64-95abfddf765e,9,[3165c1b0-e0a6-4cf5-9cc6-e7e2479d1dfe a95ba842-6cee-4c59-9391-722e31769b9b d2ec8779-c8a4-4fbd-962d-a7679ce9ce3f 6eee406b-84ec-44f7-85eb-e94eeb55d6f1 77c0ddbc-a175-4993-9be5-fd0b2bfe60c4 a277876c-9a3e-458f-ba75-c8fdcfa9e869 313b1b71-ab5c-4c58-80c3-a9d2dfb45808 abaad3a8-06f7-4890-b741-800202d1fb3e b955312d-b3d1-4ab6-89e8-55e3c47e0ecb]
20f5b83f-6b59-4b50-a350-ebef641ec07e,33,[1ab520f1-c13c-413b-b5d6-27581bdc116a d69b3bf6-cd2f-4152-94b4-8f875d73fc1e fff03bfb-4b76-4acc-bcdb-38b7e2ff14db ed35dc27-e7f7-417c-ab93-2aa9447b38a7 1f59b823-e1bd-4114-b40d-cbb25a5a6b87 64019b72-928e-4434-99d9-93fa4bf0f69d aa579047-88e4-47ea-a980-903fab84a85f 848dfe84-8405-4868-873b-1d1f57f03136 c8732726-3d74-4bdb-bfb0-86054b64214f 79689066-1c28-4dde-9fb5-002bf326f432 0c86bc46-9dd6-4553-9d40-2f66489433b8 80e004ba-b80b-416d-95c8-7f6d9883baf8 ffc383c1-8419-4cf6-ab03-4dc0c72edb44 ccc32227-fb9b-480c-8e68-048b6a7bc255 c409bd4a-12ec-457a-8f1a-b7533ca7ca5f 77782296-d4ba-409d-b535-b05c1cdbdb35 8698bae6-f694-4173-a5ac-70b91bd29965 b61634c1-e274-42a3-9d3d-aa4fc8934f14 6d4db9b9-b63d-4a0d-9318-b612e40ea63d 3dc6fcbf-27a8-477c-9c6e-bf1a074d5576 9a211147-2ed9-47e4-b013-c219581d9e2b 2939229f-722e-4907-b401-036cf0776cb1 f17dafca-56db-40da-8f24-86bbc90251d2 08e54b77-265b-4f36-bf11-be1c663b8eca b2feae25-f347-4ea1-b2e5-5f73d3e3477d 12ed1388-4741-421b-99f5-e7aa185bc35c 1916f148-83e9-4d52-bcf6-4c44101fd054 cb9bee35-be2e-47c4-8413-084c8fe1886b 3b289762-a11a-4f73-b8a6-f2010693f91a 560c4c0f-5aa1-4dd9-8051-7a78bb03ea26 1d4f8484-3eda-406c-af18-4cdb91641779 d58e1ab5-e3ed-4b1c-a490-d7223a1ca1c0 c3b4e460-8886-4df5-83aa-b5805be2f0e0]
cb7debb9-ddb5-4cc2-8056-e10fc6be1e73,5,[f57eec0e-7164-4766-98c2-1f21f92baa86 aa1b3e45-7c10-4755-9b94-83a050251b00 feddd0af-c8b9-4c17-9735-70cdcf1873b3 125a21af-e88c-49a3-96b3-1a815f496b33 5f4b825c-9c91-4424-980c-434fc64f5646]
6609bc8f-30ba-410b-913f-9dde634e1930,2,[ffafdb69-b85e-49f3-b41e-4022158fa0a5 02d397c0-05a5-4e57-8a05-118deb318af0]
60f4d5c3-111d-4165-8917-d2caa290e9c9,8,[07ae106a-dfbb-4d74-bfd0-9f69a70ec94a 69934fde-b4c1-43ef-a76a-2de2dfcf1178 cbaa22c6-4271-4e82-803e-c350f5839f78 024f0777-700d-41c6-87b3-cb48ae4c44a2 254199b5-5a9f-424e-b732-0e2544aa0f5b c272a5c2-4f48-47cb-8b4d-4178ea619e17 e5207683-17a2-437b-89f8-8f093dd7161f 3fdf0b8c-f042-416e-8060-b6f5477df321]
a6f36669-3da9-4d7f-87e4-652a8181fcf1,15,[ef0efe04-01e1-4aa4-8804-da584892e2a6 49a6b0ae-1022-4430-bcbc-679405faf165 237545fe-f965-46e3-bfbc-5029e0f52723 9c80354b-9cec-4cfe-88e9-541944ab16e1 467bb7a6-bdca-41b8-a719-09bb2704ca9c e0f6dc10-5ecd-4750-87a3-e4cb45fe3b14 e616c335-962f-4654-b418-69f705bf55d3 c819222b-e967-4332-b0dd-a072366c7db1 7d025140-39bd-4044-8fa4-a30a0bf6de7d 0fe04b25-51b1-4b1e-963b-9d3b70c96251 b3522cfc-71e6-458e-ad31-6605345a1853 04656e93-b220-4cdd-9e8d-33994318f68a b3871116-a071-4c04-89a7-610faf349c1e 9304c9bd-f9b1-449e-a620-72688961e1ec 4065496a-6028-4e6a-bc4d-68fd5d56a54c]
dd41bc93-1daa-42a4-88cd-5409a0decb96,12,[4b9115b9-4130-4513-a70d-5f6fa9b91ee1 374c3534-b8d8-4085-854a-2547b56078fe 516f6c2a-0ab4-4690-a855-25b688b2daa4 b514f9a3-99a5-4c7a-817d-ddf46a578d5c 45259930-6e62-41be-95e8-53d20c560cf7 97c75274-8ef4-4cbd-9fe4-77213ffbad1b f221782e-4aef-40e2-9a19-afad7e430ae2 44904365-f19c-443e-8ab2-2d99b27e8616 c5736279-0c51-427d-a24b-09f26211bc65 cbb2d8a7-450f-4324-8db6-c255870764b5 a2f10a48-2435-435a-84b8-bbcd0e8c9b10 91ea83e1-6816-4686-ac0a-bd026190dd78]
c4c85240-8baf-4a62-889b-6779ff7d8a3d,8,[8c80ad96-1e7f-4767-b024-023b6689cb64 d85d4189-9e90-4df3-b70e-71bc9dce7fac d65f21a5-9f50-43c2-acc7-f63d89de36fa 47b3d933-b767-42f9-b071-142cbd2fa9d9 3f1aab71-2922-4e55-b399-1e56219a4ef9 3137b778-b67a-46f8-b478-5b243cd0aedc 4df73950-b143-42e4-af4d-f0325a6f9760 a818c755-5414-46ec-bc2e-4a20bd1d2866]
f65bb243-b28e-4d7f-bb36-151fd26fd302,11,[a5caafaa-19a3-49ab-b751-9d589264db20 bbaa61d9-c58a-4d58-847a-b49a5069c1ab 36136ea6-95df-4114-9a67-4d52660aebb7 611de89b-6bc3-450c-9984-d96a2667041a 78b2f720-f22e-4644-879c-62e86bd7790e df196a60-9d63-47c3-a3c5-36c49f116eec d2b0bad0-ed14-454a-8248-1f7b87a61d09 29e3fe39-fe4a-4175-9f72-fbffd59dd098 f82f0bcd-b0da-4408-a8fe-acc80f3c1eeb 6eacfa21-7a99-4df7-ac71-aa038962a657 e687f845-9bdb-411a-9d20-1e610d9576ec]
d9034892-ebfe-43cf-be27-f51cddc2e563,25,[eaa00219-b1ef-4b55-88f4-3e9a8ce367f5 12760206-de7b-4623-be63-ccd61728d5f0 29029e00-0191-431c-bb57-9028c7458bc2 75e3d9e3-d150-4f92-8267-17104653b7f9 c68a9d3e-32a4-47f8-8683-f79ebc25e143 93151006-c99d-443f-a99e-681b07dc0913 981542d7-75d3-4368-8807-39e12891600a 258d17b5-20fb-4ade-bd57-d652096b8e19 be73a20d-b5c2-43eb-941f-a89dcd149cb2 b877eb80-1adc-4412-b123-d09639033d3b f4252c98-6ea1-49ce-86ca-fa28cc27b175 c1725684-103e-4ac8-82f3-784d21a5d8c8 e9812041-bb08-4920-9ff6-e5459bb1afe6 6d31a6b1-9508-4538-850a-f278c90a0743 77026900-88e0-4ab4-b226-7f1f81d11b30 2a174925-7a54-4fb2-8ae9-0a2437dd112e 5b9a1708-8422-4a00-a150-a3474b6641f7 ef874378-594c-4f80-8a64-a271fee2866a bb4f0d1b-a275-4b32-8088-2e11718b25e8 05773b82-a6cf-46d9-9db2-a1caee41e8b5 a6c59d1c-7745-4ebf-8c42-0cfbaeac5b6d 7a964f6c-6825-41f7-836a-9eaa785626d3 cc62b8a9-253f-4145-a76c-d60632dcdff3 a6fb2f97-9bc2-4820-8021-1ffe28abea34 9564d146-38b7-4aa3-929f-c6defe7b9c10]
a823740d-63a4-4326-9eed-d897dc573329,5,[d2c15ada-6bfe-4917-b222-bd71b543296c 213ca9d8-97e3-4e05-bf2b-09b3b16f96ee 6f8caed4-3ec0-4602-bbf5-41837dd15991 3cff4ed4-6efb-4d46-9aaa-760da3ebff05 c410f3a2-2fb0-4e43-8cdf-b33dac02dd6d]
99a46ddc-243a-4b09-8b06-26c1d319a508,22,[917af3d6-30ac-49ee-ad45-555c48afc0fa b0777739-1ced-4711-bc57-3cdb785f2d4c 373b0508-a5ec-4ebe-bcef-b926ffc2738d 98568581-62b1-472a-a201-fa912c74a319 ec2833e0-a347-4f4d-8780-dcac9ee9045b 73767ce6-29c4-45c2-b5dc-d61fb9b442c1 2de7e748-e4a0-4831-8dc2-c8c48c74097f 114ebbff-f808-4846-9f9f-605be3dd007d fb8f3f11-7f64-49c9-83d8-163f2b0fce89 f905abc0-63af-46e4-a42b-dce716540b5b 05e82d8e-b7dc-4d18-a022-f04d1392e3cf d094cd05-1a4e-45e9-af2f-733dcaef8a49 428b76c1-3f52-438d-a083-5a3fc6632fd6 32454ed0-f95a-4339-8186-645485fee66b f926a168-bdc3-47e7-a1d2-e0c63d0c2bda 123711c8-631b-45ae-9695-2930e0be2ec7 7fb83fcf-2552-4fe7-b91b-ad411997354d 35b70334-42c4-4358-a011-24b91e995b33 e1972d1f-841f-425d-9621-4ea2d82c1ce1 bc9c6182-345a-4aab-a645-0b9eff613b0f 54365d49-a1ea-4b15-b413-ba7e4c537c9a a19a1efc-ac2d-49d7-b8ce-3a9413d0cacd]
a6cd4a6f-0136-4aa7-a248-6bc093f6acdc,2,[1201e736-381e-4af7-8547-555780f84d72 c0450070-3ab8-45c1-9a12-8bb888fa97a4]
bdaefdff-d82e-4756-8d89-85c15224b33c,10,[50048cd6-2fdd-498a-b118-51af967392b2 ca8afcf8-7a83-40dc-b6c8-e66473c1b3cc dc585210-cdfd-4079-9952-e7144121b51b a5e7b7c8-fd97-4054-811e-564c23a866c3 4a4ae033-5a34-4664-991d-5f9ee1ea9f02 f75d99e6-a0b9-433f-834d-99764f2e8d04 89ae6300-1faf-4657-864d-08cf59140a33 de0ea435-3188-4918-9fa7-15747f8fbabf 2737e766-f1ef-4a87-8f27-a5cc9b892172 6e97ed7f-ffba-4d0a-a411-0e63a544ca05]
a7aa45fe-4535-4507-8a0d-521582d9096a,14,[80b3d1a1-3d58-443b-952e-47e7d2ce64e3 3bcef3c4-fb77-4f10-ac4b-d0421a9dbb3f ce1f5c15-310e-4439-86cc-24f6b1071dc0 9a42fada-4c3b-491c-8271-08e4b589aa79 e6406fb9-61ec-45a9-a0aa-973b351068c8 850081d9-71e5-4459-9f12-a599ddc63e72 f581397a-cdeb-4be2-a4f6-854bd33b7d36 4659c4e5-b154-41d4-b480-f6e542919e44 ef61176d-2956-4e7c-b21c-9dc26c535b48 b86a913d-6cc0-4744-a32c-febf67b55b97 2739f184-13c7-43b5-a095-aef15be26d1f 2eb3eab8-fe84-405c-9a2b-c30f55a605be 8e2119bf-75b2-4438-8f05-d255508190e6 873642a1-06e1-4455-bdb8-7e73f3e04076]
d43fec08-31cf-493c-aee1-75c6d30a95dc,14,[27f5393c-f203-4299-a660-b7ecf2bbc83d fb733ea4-155d-474e-8b72-6742ae1f728b c977661b-9b60-400d-9708-718cbc4f9b0b 4a00a871-7f7d-4f4f-9ba1-061277270762 ac273248-9a21-4934-a9d0-87b39da17071 3973a3e7-38d2-4712-bac1-f6ea6090364c fe785613-4b0b-4f41-933d-d5cc8f968daa baca6494-f9c5-4495-8b59-4c85ece3d82e cac9127b-f876-4e73-bcd5-ea2df1236283 956da1a3-ac79-4713-a299-69f7171a13bd 21ae4279-6e16-4c6d-b926-9d5b3e742945 075e6dd6-d6fc-4140-9187-2f7e2ddbb1aa 4eb71664-fe9a-40bc-894b-950bab0f816f f7c87758-9a79-4807-b9da-be301781bf14]
823f129c-8b4e-4c5e-9d02-4683296ea7bd,8,[9864c9ba-5afc-457d-94da-47ad78f1b3dc e395672f-aa33-4a24-976a-e693a279fdaa 277c18b0-f97a-445c-ac65-7631228878d6 00fc5f1c-d018-4b7f-902a-6ec40def6528 50b6c1e0-f6cd-4284-b527-5987790fb5b5 52ea0356-72f3-4595-a875-9e1d8a8a895e 25aae7a3-75ef-4859-ab1f-63fcf3debc51 9301d642-a217-4b29-bb48-d294ac77a7ea]
5c7db284-4edf-4397-8d37-0191673d50e1,25,[9e638d6c-9c26-4b8d-8072-67b665f8c87e 7807136a-db7f-447d-a21d-328f0b3d2fcd c813ac3f-e93c-4ea4-a1d1-1c4fa0afe46f 78e2b938-d849-4beb-85ea-98591d007119 736d804d-6b9c-426e-bf8a-f6476539b24e 74b7642a-79ef-4a79-8bf3-78d520341179 2b0d7a3f-801a-4cfc-a51c-205cf774d798 0a61041a-5f9d-4f40-8c1b-10211f9f0583 3cff1da3-d899-4f50-9f17-c80999e24dc9 dd1b6c80-1a32-4f08-8bcc-f53565bc9b10 06f1fc83-7130-4f6a-abd7-fcbbc93c245b ce5dd3bf-c9aa-4334-bc0e-aa3a656f15a3 5b6076b5-b891-4d32-aed6-ee85e36a6054 cc194dd8-4333-44e9-8804-54018406cc9b 2cbcad7c-5f6b-4ed1-be42-ff3e421c0a2d 047972b0-d5fd-433d-a2a1-a1cc5627dbeb 92b7f70d-ec23-45d2-afd4-20c39a4c5208 268a346a-300c-403b-a63a-31256e9a5cb4 488a0748-d1bd-45cb-9343-751d5c1d864c 3f2670ff-b5fb-492e-b6d1-000ca9b070b9 44ce65a1-f1af-48c7-a1d4-8efc8d0d2ee9 6dcef0f3-8e22-40d2-bfdb-5a0b283fa794 4c45d124-2a2e-4b89-b3d9-5b5025ba5e3f d4532a32-df05-414c-bf85-a17543b9dba9 6dec5e0a-ed3c-47ad-afa8-0ce998a05d62]
b12a0457-bccd-40b2-924a-263043e01827,9,[e49d74fe-3c30-4e15-a3ec-54a7f52737a9 11295c95-718b-40ac-908b-f8b39f682459 2c1dfc0f-9ee1-4213-9801-f2c8bbd4222f 12b63b43-adbf-475e-984f-388c4333987d 2fa94775-2763-46da-bb5e-c2eb9139b350 e082bd8f-56eb-49fa-a1f9-7d376d5b6563 ba792fff-dede-4865-bee6-499d7160d02c f79f3b3e-72a2-48bd-9739-6751de73debb 9f47a58c-9bc6-435d-a60a-c39d8efe9609]
