id,marketCap,horizonPoC,horizonMD,horizonNoVolumes,horizonVolumes,esHistInno30D-ArcanistLiquidity,esHistInno30D-Arcanist,esHistInno30D-Recco
449243d2-13e7-4eca-98d5-4d0a8a8cc17e,18098285.668600,30,0,15,30,,,0.297349
38c813c6-a99a-469a-ad56-15183bbbe1f8,8454609375.000000,1,0,15,1,,,0.346568
648612ab-530b-48ea-a2ac-61ac25390665,2686339812.690700,8,0,15,16,,,0.863074
acfa37b3-63c5-4a90-97ca-1f09473873f9,76926681846.657410,0,0,15,1,,,0.152208
a798b1a6-9fab-4a32-8714-c253812cf4e2,820024963.378900,16,0,15,17,,,0.148037
b448e1b3-2cf4-4ef6-b6d4-8af5f03853a5,872091510.677900,15,0,15,30,,,0.294295
30071c09-511b-44d6-b5c6-94971df3cf95,1455877878.438300,12,0,15,19,,,0.199919
34a1986e-4059-46dc-b22a-d8a6c1c209f3,10172040039.062500,0,0,15,3,,,0.158447
94caa1f3-4444-4316-9796-1899789c4cd3,3306644000000.000000,0,0,15,0,,,0.251931
a7db8d6f-98be-41c1-86da-4109d77156da,16814830078.125000,0,0,15,1,,,0.146761
312e4e53-e54c-44ab-8979-94218cb47669,36608738281.250000,0,0,15,0,,,0.217861
5d16e253-b39e-4510-80a0-485da91f33f5,8549170607.809199,1,0,15,6,,,0.293900
e83a4d69-8150-40c0-8f6c-2ccc3472a20b,2329063525.432200,9,0,15,16,,,0.083186
f6498dde-f40a-4c88-a909-f1cb983bcc71,141998404.441800,27,0,15,30,,,0.244104
e58d619d-75d6-42b0-b588-2e317d72369a,894000452.183500,15,0,15,30,,,0.139763
5d1b9af6-dba1-4827-86e8-3caaf109e8a1,15387360130.063700,0,0,15,11,,,0.207900
e9a16c54-f067-4260-8410-c581579eb8ae,571220358.302300,18,0,15,25,,,0.250102
8722265f-83c4-4810-b326-fb884dc248bd,1622721.560200,30,0,15,30,,,0.801765
178d5c59-538f-4d71-b266-887ecdbd91ee,5754687036.783900,3,0,15,15,,,0.177675
7a6c3ac4-c5fd-4a33-be34-d21e3bd76a51,8930258833.349001,0,0,15,7,,,0.143663
2328c3d1-c15b-4ebd-92f7-c6faf1081f70,231319684.390700,24,0,15,30,,,0.326550
5ed0ba78-e10e-4151-9da4-20379fa8f0a9,2012782414.584300,10,0,15,10,,,0.228886
bb43dd37-aa83-4788-8332-a0f6a80af4d6,175477389.284500,26,0,15,29,,,0.515184
78dc79d0-e4b6-4172-b982-4637a56358d0,400506408.691400,20,0,15,17,,,0.180647
8533f3e4-6e1a-4cfe-a4de-8dad6c03f53c,53867027343.750000,0,0,15,0,,,0.127331
c5d00a5f-3c63-46e5-8e71-ee02e2f52adc,11331630.967900,30,0,15,30,,,0.978839
f75aec5d-7d5e-4eda-b5bc-f38d3a1e8f69,30173396.186900,30,0,15,29,,,0.310248
aeaf9753-421c-4e71-b911-ee3350f1c82b,311629302.978500,22,0,15,13,,,0.457422
064606be-842c-4ca9-a91a-11a9e52aca4e,4260291.576400,30,0,15,30,,,0.890103
2c76eecb-5749-4ada-8210-09ccafcf3a61,849301371.051500,16,0,15,20,,,0.423687
029861d8-4fac-40f1-adcd-0b3fbd9944e7,173481380.840400,26,0,15,22,,,0.748042
34e9cc3b-2e8c-494f-9246-9bfbefbf5f67,7936895808.737300,1,0,15,6,,,0.247243
99b1b497-2b77-4ff3-a0c4-643f19845b20,49972432294.432594,0,0,15,0,,,0.324245
18918502-b4e3-4d3f-8004-ab219b5f7b99,4232750564.944800,5,0,15,10,,,0.592103
da538645-bf36-41b6-9f84-b254814349b8,14398913978.703300,0,0,15,8,,,0.474435
25858f86-b0ba-4e5a-9c14-bd638616681b,148654533069.402985,0,0,15,0,,,0.152857
00787b5b-eacf-4a00-847a-99f84264c350,3558770263.671900,6,0,15,5,,,0.218128
ad68c1af-cde0-4b37-b73e-f9a2f94788f5,12189256.820600,30,0,15,29,,,0.598715
663da27f-efbf-4f18-bcb3-918699f2733e,440160766.601600,20,0,15,19,,,0.405874
62abcf0f-a698-4a65-bd4d-4a9c325e5fee,26651882160.645897,0,0,15,7,,,0.154908
66f8b1e8-3da0-47f5-b450-55d20e5e4fe8,2903274132.249500,8,0,15,10,,,0.272523
39f14815-ae89-4f70-b52a-5418eca0bb63,1581179.429800,30,0,15,30,,,1.356035
75ecd708-a977-4a04-a236-a6ebf672e9aa,31115216550.685398,0,0,15,18,,,0.319361
7cfdbc4a-e611-4090-991f-0a821beaedb6,186448306.979700,25,0,15,29,,,0.150562
3b7dca2e-3edc-4a69-b636-d1618e71b101,1642269824.984100,11,0,15,28,,,0.061221
370a8e8e-237a-4185-b099-cd8864930e03,100462245.685700,29,0,15,30,,,0.176145
899d82c7-aa36-4dfc-87cf-de19efbb7799,2134737792.968800,10,0,15,11,,,0.187639
d66172d0-9c16-43ea-9d4d-e52feb36f720,6766638755.105500,2,0,15,12,,,0.141311
eaa68500-e16e-4f39-a7c9-7aa95a8e1352,39119846.975400,30,0,15,29,,,0.345177
bf477c2e-2bc1-4451-b6af-b2f17370e426,64965533.557600,30,0,15,28,,,0.739227
3f4559d5-d974-491e-8127-ee77ff5a36bb,32651424019.400299,0,0,15,8,,,0.121223
ed8f9188-8382-4852-b8b8-9e3a2a6884d6,43382106.781000,30,0,15,29,,,0.502164
3db67fb4-729e-4807-a291-094fee5bac1d,317825225.830100,22,0,15,20,,,0.288936
94654600-4f37-4f79-b25c-71affd42a673,3262725950.153100,7,0,15,17,,,0.448062
ec554010-2aae-4ec1-a996-53d5f1ca0461,131008145.442200,28,0,15,30,,,0.256770
13f2bd03-4290-4674-b9cd-8e7f42911a3f,7555442871.093800,1,0,15,4,,,0.223132
3eba915a-7458-419f-bc45-97db305f551e,27711041015.625000,0,0,15,1,,,0.099519
0f8276f3-e6de-404c-8faa-f3881c1d70f1,650173767.089800,17,0,15,16,,,0.396653
a5b94df3-e931-4e5c-afb7-0d5dc9d20985,21451136259.476501,0,0,15,3,,,0.228806
a6d8e502-b463-4105-8895-079b72082500,181009359375.000000,0,0,15,0,,,0.133108
0fa197b1-4467-44de-9f65-ef6a3798c932,40708554640.421303,0,0,15,5,,,0.763439
979e2f35-3c2a-4219-b6b0-c86321799232,3983761778.235700,5,0,15,30,,,0.127908
1c4aadef-5330-4f80-93c1-0438fdcffa0e,34041923845.746403,0,0,15,6,,,0.107467
bdbcb9ef-70a2-41e5-bbf2-832c32587724,8521098040.829700,1,0,15,10,,,0.082133
bd233982-05b6-420e-80c9-c13962578509,808048745.788600,16,0,15,19,,,0.496787
da3df868-c02e-4ee2-b676-89ea3ebb8bf0,24972816.538400,30,0,15,30,,,0.401918
afb2e927-dfd8-4345-b8e1-70c19a52c3b9,22284250.750400,30,0,15,30,,,0.435122
f9656a87-0d68-49c4-a67d-15ec9a44aaea,1243581625.026300,13,10,30,21,,,0.246770
d019e0b2-ee22-46bb-8ef6-a341c71f4cf3,1366543212.890600,12,0,15,18,,,0.386790
ba194d2c-c421-4e70-aa04-b13d887417b6,6328528764.956400,2,0,15,17,,,0.317999
016f14b0-23ed-4fd1-9f00-a7a31ae815aa,65110038.757300,30,0,15,28,,,0.381943
b896f663-474b-466b-9430-2c7ff6b74a05,667469335.993400,17,0,15,30,,,0.304588
3942f16c-fa04-48ed-b916-154ba4406f76,13203901.290700,30,0,15,30,,,0.374179
41227873-0bf7-4da3-a3ba-fc8f18515bba,30.023000,30,0,15,30,,,0.000000
b1d1691e-9967-4928-81a5-4890b0911337,89712989.807100,30,0,15,23,,,0.576676
2fb9a64b-edcf-4e37-a6b2-73754e9ab077,905955.833900,30,0,15,30,,,1.414072
84d7d639-ef6a-4a5d-b128-94a41080aa2d,1820095280.641600,11,0,15,20,,,0.082367
74dbd171-db0b-4027-a4b5-46d76ee10148,465819821.965600,19,0,15,28,,,0.181178
8f7346f7-d1c1-466b-a140-b8fdbc3f41a9,73193629926.253403,0,0,15,2,,,0.142237
40d12872-e80c-4bfc-998b-5163d2ea2b97,97053.595500,30,0,15,30,,,1.407142
27da16d4-f1d7-4a30-a901-3f48f4ab43df,20718819709.618801,0,0,15,5,,,0.239623
52a035f5-68e5-4921-95b5-e9f6f36a19b8,96750845.630200,30,0,15,30,,,0.363154
3bee5b86-416c-4abb-8489-889e80965baa,12183784222.081900,0,0,15,9,,,0.136261
ab9c1bac-f1d3-473c-bd3c-a8441f8ae992,133598527.162600,28,0,15,28,,,0.612440
ba9a0473-28df-4dca-aef0-4f68e9a4fde5,14883543.482000,30,0,15,30,,,0.625203
09605b6c-b33e-45a3-815a-f80317f9a3ca,29254906.273000,30,0,15,30,,,1.089204
94a8ce93-aa07-4f41-a5d7-ebf2318fc509,1523655586.629200,12,0,15,16,,,0.182186
f027df1c-90ce-4fc7-852b-f01abbfeefa2,136850738.525400,27,10,30,25,,,0.507562
a5d21372-e1d8-4277-a1e8-6de4f0e15eda,11072462.081900,30,0,15,27,,,0.900711
cffc8c9d-d5d1-46e5-b9a2-8e21ca4cbaae,,,0,15,30,,,0.000000
172ae5d4-6cae-49de-884e-424124c26ce6,190874206.392000,25,0,15,30,,,0.526996
98e11150-ff0c-450d-8664-a0ee1d98a04d,3108343805.761500,7,0,15,9,,,0.400128
32f1b7e0-19c0-4641-8bbf-75277d45e22d,6458186035.156300,2,0,15,5,,,0.147432
a94f4c0b-fea6-4a4c-9e81-529e8e8c1bb4,116791765934.664001,0,0,15,4,,,0.116472
5f961211-efd7-4757-b747-663ff43487b2,2393802978.515600,9,0,15,14,,,1.211060
d67abc90-ec21-4373-bf00-b774d3682b3a,46269092.559800,30,0,15,26,,,0.629720
a892ffc2-1ac9-4fac-a735-63793b790872,162706638683.298004,0,0,15,0,,,0.161661
39c8e968-34c3-47a7-8a50-8eba3a859bd9,1718205154.210600,11,0,15,17,,,0.352240
caca2b08-6b0f-47e0-8f30-061b0024a481,31900617287.843098,0,0,15,6,,,0.186783
85f8a769-285b-434c-82e7-254fc0d90056,231020832331.898987,0,0,15,1,,,0.155886
f36eef3e-11a9-40c6-8cc9-7ccf0e70ef05,114360571.387000,29,0,15,29,,,0.164196
47384940-37d9-4fc2-be05-e15e217da3da,126871814.064800,28,0,15,30,,,0.300704
53e54ba3-9aed-4150-8581-0aacbb9f5180,83906281250.000000,0,0,15,0,,,0.092435
63e73f6d-4e56-4d55-bef7-e83af7bca408,9938607421.875000,0,0,15,4,,,0.140016
47c1f0a6-311a-42a2-ad2c-7fafdb94efab,40654952.354900,30,0,15,29,,,0.285351
d88314e7-10ac-496b-9a1e-1753f5e6a9be,18311427448.401100,0,0,15,8,,,0.182140
6a731c35-eca5-45af-9346-24b1dac27fbf,578157599.101300,18,0,15,30,,,0.108723
dbc18178-ec0f-46f9-9be5-d1d556718d89,2616959988.915800,8,0,15,28,,,0.145544
4576a0c2-025c-4a20-887c-e98492017284,126967033.386200,28,0,15,23,,,0.385881
2b842729-906b-49da-a847-e8828c7bb339,981243581.660200,15,0,15,21,,,0.312523
5e4c0fb5-95c3-4e84-943f-94746b6a1218,82143839.983200,30,0,15,30,,,0.382772
8bc47115-994b-4891-9521-05cc0972c349,472238807.376000,19,0,15,24,,,0.183640
222cdc2c-381c-4cf7-8807-47df3be46e09,712728027.513000,17,0,15,22,,,0.316040
bf098b89-e703-4db4-bd99-1707b9e51dd8,26214257886.543499,0,10,30,4,,,0.196807
f3a15800-8ce0-4760-b38c-a959ab66e7cc,12069528389.259800,0,0,15,10,,,0.381230
3c99b1e4-9562-4029-af7f-9a6873d0e98f,129734770.817300,28,0,15,30,,,0.584263
c35bf370-ad41-4d9a-8b37-70c35e978989,625666208.131200,18,0,15,29,,,0.146421
9c0d288d-5228-409c-b102-a034ae6677c3,45877247.431200,30,0,15,30,,,0.239382
4ee1eb6e-b8ba-40ba-be2f-b69aaeae75c1,266934875.488300,23,0,15,23,,,0.399775
970d2b5e-f2dc-48e1-afbc-ebb41fe9adb5,402618316.650400,20,0,15,16,,,0.471121
49453089-2851-4a33-b847-c948671cb2ad,10081063317.764599,0,0,15,8,,,0.227351
36771540-9673-403d-93b6-eeef5c6818f8,254685715.083400,23,0,15,26,,,0.248588
1d4f6ec4-8699-4bcc-8de0-09f11281f04f,1271225830.078100,13,10,30,17,,,0.333708
da966be5-cdb3-410b-a87c-83d415324646,10776892330.629200,0,0,15,19,,,0.309833
5d470090-c3e3-4056-a49a-65d3f649c58f,120037103.932100,28,0,15,27,,,0.133032
545b3c05-21f4-484a-9d5e-3a5da0c299de,75506067.477300,30,0,15,30,,,0.232366
99179325-2bc1-49e8-91c3-9c8caaa1bc82,445480652.938500,20,0,15,27,,,0.130247
1cfff5c0-0251-498e-a59d-5be708db6bf2,627305775.678500,18,0,15,20,,,0.536605
cea7b47e-2b55-4849-8598-b45cf55980d1,2519385794.160700,8,10,30,14,,,0.188171
13fb33c9-56ae-4343-9171-876de31d6482,38181128.342800,30,0,15,30,,,0.389189
63b55bb5-7351-4dde-99bd-7ae86ee50dff,119523918.151900,28,0,15,20,,,0.494143
9452d27d-a726-451c-9a87-5b223b9e1775,2683116810.652600,8,0,15,13,,,0.110161
69dd267c-e789-47b4-9d40-2179e1baefff,472674682.617200,19,0,15,9,,,0.826839
d7a6e113-7145-4a91-a119-b7e0f635ff3f,1123507147.290400,14,0,15,27,,,0.249579
a97106e3-4240-4559-80e3-9ba99cf5e25f,519481670.203200,19,10,30,25,,,0.167387
93cc32c8-dca2-490c-b748-f3eadaae994d,155505156.691400,27,0,15,30,,,0.339135
4a1bc209-7222-408d-9f71-55bc37d18b9c,456124943.662600,20,0,15,25,,,0.861344
e82f0d8a-d5bc-4a65-8e9c-064df7887d24,2704041891.508500,8,0,15,11,,,0.353001
60588be4-c683-4e6d-837d-ab48a39ec38c,161558251.551000,26,0,15,23,,,0.362338
6a745151-82b8-42ab-b2a3-bea4f82e0ba4,16846979650.566202,0,0,15,8,,,0.131963
a5b77fb6-eb2b-42be-af69-eb3b5acb9d87,452745748.174000,20,0,15,25,,,0.186381
8fdcab39-6177-4d62-b86f-89c328b2ac60,3186598.300900,30,10,30,29,,,0.975321
6f2abf10-d2ff-4a83-8434-932fdc20d09b,278945169.843400,23,0,15,29,,,0.342235
7c4073cd-824c-4d79-8306-6f7172502b03,2441635136.018400,9,0,15,30,,,0.426596
788eabfd-0d46-4c0b-888d-73dadf1f0f6b,30909939763.022499,0,0,15,0,,,0.252451
0d3be7df-cf81-4467-ad52-f95f470c00a7,4489144613.252001,5,0,15,19,,,0.183763
e06fbe45-a835-432b-8814-8d55205fc197,1732851270.988800,11,0,15,19,,,0.307624
d266c24f-ed7e-46ea-a98c-26f049184fdd,80951531571.887802,0,0,15,0,,,0.369254
391c9b22-caa9-432d-aceb-afca01d4ab75,3960658919.558000,6,0,15,12,,,0.234451
a2eeea12-009f-47f8-9fa2-63f6285e8424,34219851562.500000,0,0,15,0,,,0.153795
de4f398c-e4ae-4c21-8104-d6a178bf7ba1,12558815.956100,30,0,15,30,,,0.471937
02b27171-d2c8-47bb-9454-db54043906ed,5255493360.392600,4,0,15,9,,,0.214598
e34817fc-f9e1-45b9-bde0-40bfe23e6248,3253397575.061600,7,0,15,12,,,0.132716
15efa373-7a21-4c21-9849-8cc0a315078f,121009426.380700,28,0,15,29,,,0.237621
fb82b2c8-ed6e-4a52-9617-815bad65e98f,10934373046.875000,0,0,15,4,,,0.258533
9581ae5f-d539-4ef4-9150-a95955e39d9c,20339743001.295700,0,0,15,6,,,0.166187
31fa7e57-a9f5-4120-b3eb-39906ee43f5d,929990070.712000,15,0,15,19,,,0.314869
f90f18d2-4f3c-4661-b7aa-0fe6ae459e0f,31265551658.276703,0,0,15,7,,,0.135199
9f2ea171-e4c4-4eab-985b-abc6ba28691c,62924130.759100,30,0,15,30,,,0.532598
