id,ytm,ytw,ytc,ytp
2ff58364-82c7-4933-9f4d-d95fa587c7da,0.056890,0.056890,0.056921,
26f6a30f-1f0b-4a68-b762-cdef86d3b09c,0.054323,0.054323,0.057335,
8d38695b-e365-4f9f-b6ec-d170b9526036,0.052073,0.052073,0.053243,
3de146fd-0e81-4df7-8ec5-180bdf04814a,0.046729,0.046729,,
b02dcbd7-1b2d-46f0-b5d7-bf71eb680a81,0.055290,0.055290,1.547123,
d28511f4-a11d-48d4-839e-bff471ace290,0.056460,0.056460,0.056669,
695953c8-3f98-41b9-8a43-a88db4cd6018,0.071863,0.071863,0.078532,
5010bce2-b953-4c7d-8f94-94c7f47ff343,0.102441,0.069597,0.069597,
b054c227-6d05-4d69-8d8b-b1cb35effa59,0.149652,0.149652,0.161869,
56999b8f-e6a8-4610-91ee-881783738645,0.054901,0.054901,0.055955,
e25a85ff-a7b8-477e-9dff-bd9f85ae37a3,0.083923,0.083923,0.148686,
8cb34ec7-b3ff-4137-8048-2d939ab31f0f,0.205114,0.205114,1.461105,
e4bc2437-bf7f-49f4-b9b5-4bea19221126,0.030568,0.030568,,
e62fd3c9-4683-4437-b19f-79aa72108156,0.066993,0.066993,,
279d53b7-2d3c-4b16-9b26-dd0a654b61c2,0.047260,0.047260,0.983642,
f7168944-6fd8-49ed-ae9b-147fd8a657ca,0.078517,0.078517,0.696313,
6cdabed6-b5af-4dec-8736-49bfb5208443,0.152167,0.152167,0.208457,
ab9a3d30-da52-4ede-a549-8b171a40e896,0.053156,0.053156,0.053325,
46cfc030-bfae-46a7-9220-76603c221218,0.054315,0.054315,0.056405,
cf5558a3-114c-480f-9212-5aca266a4b36,0.055398,0.055398,0.055591,
fe33ab1e-ce78-49c0-8b7d-9d09099261ce,0.071678,0.063381,0.063381,
bf600c29-6265-4353-bcef-bbde80c7b0dd,0.064172,0.064172,0.614502,
a3026242-237b-4aa3-a710-2cf13dc38e5d,0.077957,0.077957,0.763236,
15e1346c-7ffd-4c69-b080-32bceba626d4,0.073770,0.073770,0.084236,
6a54caf8-3bac-4be5-92b7-48c11f17c529,0.052290,0.052290,0.052550,
93cfb545-129d-4f57-be3e-d1021994115b,0.009391,0.008975,0.008975,
827203d3-166b-4e04-b321-c86bac2813c4,0.101102,0.101102,0.179912,
89fb650d-96a8-4a64-bf6c-21bb71f36a98,0.028581,0.028505,0.028505,
e6580875-fff2-4d68-b2f9-06aa23ebd870,0.084592,0.065796,0.065796,
b345dcec-3d48-4786-aa81-047e50fe5721,0.081294,0.081294,0.106231,
8a1321e1-fa0b-4513-a85c-25b8358bc26d,0.044358,0.044358,0.044451,
d3f7cd4a-448f-44a2-b10e-1ee8f939f93c,-0.045899,-0.049047,-0.049047,
ee4265a5-f071-4fd2-bbf1-8a0a8e505c50,0.065739,0.065739,0.662496,
abdbf70a-1a88-487a-901a-912315766c8a,0.057241,0.057241,0.057375,
7e86f6a8-ca05-4fd2-b607-f653320badf3,0.038676,0.038676,,
95b48b7f-d3c2-4205-a7cc-8bdc4539d5c7,0.086025,0.086025,0.592264,
72c2aecf-d482-404a-a415-203cd4348452,0.068083,0.068083,0.068135,
02fc3bd9-5970-4c95-8aeb-dabf604540aa,0.060460,0.060460,0.064462,
eaafefac-5be3-40a5-aaed-0681d04d405e,0.057144,0.053996,0.053996,
fa690766-179e-459c-8136-cc30130beb4a,0.076106,0.076106,0.097658,
780f9344-4ff4-47cd-973a-4d1b36744a48,0.044785,0.044785,0.046405,
42a7d907-1bfd-4115-af41-158f98946e02,0.103777,0.103777,0.399249,
8b94f290-5664-408c-934c-3fdb2bddb1ca,0.052423,0.052423,0.052471,
e8e829b5-aa37-4984-ba06-51501a22dd9a,0.116730,0.116730,0.142834,
26b49565-bae9-479c-ac1f-878e4eed846b,0.068850,0.064877,0.064877,
ef0e60f3-0e55-4b14-b627-69d9b93f91e6,0.078492,0.058457,0.058457,
326738a0-2848-4ff8-8f2d-f068035e3206,0.048444,0.048444,0.049598,
5f468aec-b994-4fb9-8b41-9c90e005f946,0.058636,0.058636,0.058824,
c619acbe-187e-4221-a90e-149f6c214ef2,0.080164,0.080164,0.084057,
19597824-98f2-498c-bb13-78dac8249857,0.064392,0.064392,0.065438,
2fb8c4bb-9f2c-4928-9580-f4cf69c2b877,-0.304584,-0.479364,-0.479364,
646d832e-09e9-4a03-b347-e2f3aff4211b,0.050366,0.050366,0.050461,
e6dbe023-bf41-4cda-bb2c-1b23d17f2c09,0.051214,0.051214,0.052023,
8cd46642-073a-42e7-bccd-c7917cbf8cde,0.050359,0.050359,0.051260,
ab8d6600-5de8-4c91-8bf5-d8b281fbb8eb,0.053924,0.053924,0.055569,
96fd808e-93de-4721-b23a-9618d81bd293,0.039783,0.039783,0.568104,
049ebd7e-9a66-4388-876b-40085d3ae359,0.100135,0.085414,0.085414,
a39e253d-c81b-45e3-8485-6783a7a30567,0.051616,0.051616,0.052086,
ebaf56d9-2060-4001-b050-4d8df970268d,0.102226,0.102226,0.103255,
6decaf3e-d83b-4692-a7f5-09f46b0c63c9,0.084015,0.084015,,
3fffd2b6-bc0e-4886-8958-eadde9e8a448,0.080876,0.080724,0.080724,
b7bb5c10-e6cc-4cd6-8c0a-312c06c627a7,0.054215,0.054215,0.054342,
c1904666-fade-4a3f-9f1a-5b98d76cb888,0.053542,0.053542,0.054787,
8054315f-3173-4154-b0ec-e43a090c223f,0.070241,0.070241,0.079987,
bbd5b58e-4f03-4d4b-a3b6-ddffc6b8e547,-0.069812,-0.069812,,
0262933d-f17b-4f22-8159-1e30c13a5ce6,0.062382,0.062382,0.065138,
6f6b94ae-20c2-4dfb-b64c-4f48099ef9f7,0.065380,0.065380,1.399204,
270af724-f331-4cc3-b8e7-254399a88b22,0.054111,0.054111,0.056203,
2cf3acd6-e7ff-484b-8a0e-8cb37f04a7bb,0.056291,0.056291,0.056707,
01a75fb9-5bd5-4699-8680-c2b7708106be,0.050753,0.050753,0.050946,
00968241-dea0-4631-8909-53bed289aa48,0.060559,0.060559,0.060913,
4382da26-96d8-4b61-98fc-a72e6c2b0956,0.065430,0.056427,0.056427,
1d742f78-8b29-42bb-a0eb-cb4e6014cc48,0.051717,0.051717,,
65a02745-eb92-484e-8930-4c88a00450c6,0.075942,0.075942,0.079579,
848dfe84-8405-4868-873b-1d1f57f03136,0.057241,0.057241,0.057489,
d81d097c-8db4-488e-9112-ab53dd6b1697,0.065266,0.065266,0.069565,
1419388b-fd7f-4677-8776-36036e9dbb02,0.059344,0.059344,0.080932,
f5a8307d-b9b5-404e-af2d-8fdec59ac0a8,0.070786,0.066304,0.066304,
e8f9af6b-550f-40f3-b1ea-af0180bd24ae,0.051837,0.051837,0.053197,
89dc9f58-894f-487b-ac5f-00d8e1e0e3b6,0.098610,0.098610,0.164854,
27077cf1-ddb4-4ee3-93d5-6d8ab5c45fbf,0.063372,0.063372,0.665294,
1340ebfc-752f-4efe-a49b-85f69921be9e,0.056474,0.056474,0.059732,
f84ba961-a6e2-40e6-98ab-9e795ce30da8,0.059228,0.059228,0.059412,
88fb13fb-a3b2-4583-b5e9-fce93b5bb090,-0.117118,-0.117118,,
d39372a9-b0ff-4490-b19a-ee7d917835a6,0.056618,0.056618,0.060241,
5af05d49-b3aa-44aa-bf9b-b1c81cfc99bc,0.085498,0.085498,0.087905,
cff2de6e-3d47-479d-b647-6e75b8c8bced,0.038123,0.038123,0.038168,
3d51c31f-0a31-4241-8bf4-0608b8092765,0.392700,0.392700,0.722856,
a89e4fad-9762-44e0-9051-1e2f0eb100a1,0.078027,0.075106,0.075106,
0e28ad25-a2f1-4bb2-808f-a2375d3d83d9,0.044097,0.044097,0.045270,
44f98db3-4818-4309-b237-e4944f3796ad,0.086282,0.086282,0.096367,
86d9627d-6a15-4f78-b3d7-d8f3149412cb,0.131152,0.131152,,
7a74c840-46c6-4096-bdcf-d3ff647fa794,0.066226,0.066226,0.069581,
bb3471c3-3fe2-4f46-b3af-9c37a4907b15,0.051128,0.051128,0.051503,
166d260b-214b-4fc3-8300-2ddbcdb33bce,-0.038789,-0.041483,-0.041483,
c41ece0a-3a66-43d1-b988-f93f084d5aa2,0.059401,0.059401,,
b1e2e1ab-8aa0-400b-bf42-0ecd8d001551,0.075156,0.075156,,
12a5e1fd-0f81-4746-ba11-e9ab0a39a1b3,0.082817,0.082817,0.815460,
de144d39-d42f-4d3f-aeac-f5aef4737bb1,-0.020469,-0.023333,-0.023333,
608e5403-1011-4273-bf06-95735a8d3a0b,0.049706,0.049706,0.051168,
9c585161-57a5-4455-897a-43c8edc50115,0.039453,0.039453,,
91aa533a-0c37-438c-915e-4df09b6b2afb,0.008237,-0.030614,-0.030614,
3cf999bf-d4f1-4213-9084-d1e9877674fe,0.051908,0.051908,1.702724,
f5d923f1-28bd-4064-b0ce-fb4e15afa839,0.047192,0.047192,0.516458,
ef9f2e22-898a-4684-8237-883fe819dd5a,0.049595,0.049595,1.589441,
fcbee1c0-3c31-47c8-8c27-ae7d881897e4,0.091252,0.091252,0.094360,
bb293a94-bce3-4b4b-98cb-ea5674f5a84d,0.060201,0.060201,0.060474,
cc7df72d-af9a-41bd-a5f2-a8e10827fa09,0.049950,0.049950,0.050430,
4f830585-48e6-4962-9ab3-d85c7ce2ecb9,0.073870,0.073870,0.256154,
f5d1c396-8b47-4bd4-9203-9406f6a91ab5,0.065490,0.065490,0.079217,
6f819df6-a20b-48b7-a9c6-e9b90fecec35,-0.037642,-0.042672,-0.042672,
8c91e546-2c79-4188-a49b-4c7d9a3bf449,0.057819,0.057819,0.057960,
8ad2b5a2-64f5-4a61-a3c8-49193892fbd3,0.055508,0.055508,0.055818,
16fa818b-32fc-4220-be9a-eb67f3441cae,0.103620,0.103620,0.546979,
4f773cda-d06a-4bf7-a9fc-9a3700abe214,0.064969,0.064940,0.064940,
079976f0-49be-4ad8-b424-e96577845ac0,0.054343,0.052642,0.052642,
88efc90a-5c69-4fea-91af-dea9fcf3eb29,0.059497,0.059432,0.059432,
50bbb2ef-5ba7-4b6a-9d40-0fb76a133ae5,0.064290,0.064290,0.077632,
eaf2f285-2662-4a6d-981f-33af89eb6221,0.085544,0.085544,0.093622,
3a957acd-a226-4c8d-b5d3-424626ddb803,0.116816,0.116816,0.770584,
0eaad6ce-d604-4226-8add-3f231a97be98,0.052410,0.052371,0.052371,
bf54a4dd-6cfc-4e08-ad7e-df15a10eeb18,0.056637,0.056637,0.058293,
da9b599e-7a06-43f3-aec8-4f9687f035dc,0.045593,0.045593,0.759218,
888c776a-5444-41bb-953d-15f0e2bd52aa,0.062766,0.062766,0.471490,
6501b939-d701-4a1b-9431-538f689f4422,0.099418,0.099418,0.110162,
c455c9ef-4cc2-4a08-aaf7-902935c5057b,0.056516,0.056481,0.056481,
65515de8-36c7-4666-af60-7f705129ab38,0.052826,0.052826,0.154084,
dd8002b7-645e-4da8-903c-be836a3ecaef,0.062275,0.062275,0.332639,
5018b26e-e7ce-43cd-be56-5ce5e9aa6956,0.054865,0.054865,0.055929,
60e9ef04-04cf-4949-ae17-841635e79b96,0.036670,-0.054830,-0.054830,
04fb76aa-84f7-4dee-aa73-7bef9a1601d3,0.074459,0.074459,0.077532,
1917333e-7c4a-43d4-b0a9-c21b7ee4b1d3,0.050316,0.050316,0.373567,
510a4322-ceac-4ed6-8fd0-eb898ae87b0b,0.067834,0.059032,0.059032,
06167a75-0d02-4366-ab8a-7ea558b5be7d,0.073073,0.073073,1.899807,
d2e18946-a33b-4da2-a286-0b253a4dad75,-0.656429,-0.753049,-0.753049,
9b412a23-81b4-45a7-8516-2d1f208cfa1d,0.074424,0.074424,0.102508,
97d561d1-5712-49d1-9c9b-a90aabbe6727,0.058425,0.058425,0.058443,
04e6a871-5047-4cdb-9df1-e727f6292dca,0.047591,0.047591,,
588050e9-1173-409a-8260-1be87edeb48d,-2.337290,-2.337290,,
2a3e8cd7-e493-4023-b90a-5c09a7d930dd,0.053465,0.053465,0.054024,
38efe357-3a24-4714-a51b-bd305ef0a67f,0.149694,0.149694,0.162373,
dd2b5791-1cb7-4239-94a1-a5cd3a1745b0,0.061920,0.058388,0.058388,
71558256-1a5a-4e41-9dcc-006c5aade7eb,0.055912,0.055912,0.056053,
103f9e81-07a1-4d0e-932a-bb726078fa2f,0.053855,0.053855,0.054083,
27379ca8-ab61-42dd-b83b-ed8c26fced2a,0.060379,0.060379,0.063377,
5c1893ff-26f6-47d2-951e-fd9e58617754,0.066588,0.066588,0.066769,
8245013f-5178-47e8-b385-35ab440cd40c,0.137167,0.137167,,
4f5012e8-d003-419f-895f-e5793149a174,0.055266,0.055266,0.056800,
b871bd07-3583-4470-865a-f08d5a454bd6,0.060470,0.060470,0.084073,
fefc30ee-be39-44e4-98e4-18d7f799a7d9,0.084400,0.084400,1.070364,
9260f110-984e-471a-87db-de4d3f464793,0.052264,0.052264,0.052382,
cefd1103-424e-41ca-81f2-070f5ac91fe4,0.119960,0.119960,1.999802,
eee2c369-6afc-4f87-ba13-ab4df39f9ea3,0.041382,0.041382,0.122407,
399c0192-3aa5-4d06-87ce-8461f2e86b55,0.056960,0.056960,0.057733,
5f47d834-503b-47dc-be35-1e5a3862d32e,0.047148,0.047148,,
d7e61325-61b2-4427-99d6-7bc18321a10a,0.046225,0.046225,0.087713,
79de96d1-2f83-4f19-bfa4-2419334d62cc,0.063423,0.060534,0.060534,
bd65eb42-af19-4d8f-a824-11bae5190615,0.056896,0.056896,0.057156,
0af3c7a3-b24e-4564-98e5-886077e7c930,0.054236,0.054236,0.062914,
8ac19f0a-45fa-4b15-bb4f-6fd11364425f,-0.347400,-0.360652,-0.360652,
412cd87a-e802-4382-8708-75a39a43fedc,0.057966,0.057966,0.058160,
3f7eb044-6c3a-4ec1-9070-00cbdecc5511,0.066036,0.066036,0.066362,
f759f334-0c81-4073-9dc8-76b7388776fb,0.076066,0.076066,0.083117,
6e23549e-5563-4b12-a56c-dd98a8d8bf06,0.042619,0.042619,,
ca738af8-df0e-47a7-a1be-3813205a06d9,0.088880,0.088880,,
ee3e64b9-2208-4e9d-8817-b70c5736f1f2,0.052622,0.052622,0.096513,
ec22a0fd-9bdb-454f-b2f5-c5519acc10b2,0.050944,0.050944,0.051330,
10c8d704-08b5-4ac4-8db6-818cc4746e75,0.057951,0.057951,0.060181,
34bd718f-98f7-41c5-8f1b-0f0d4206c88c,0.052051,0.052051,,
f668a0a0-352d-45b2-ad48-08acac3cc404,0.054850,0.054410,0.054410,
38b1b3a0-4fe6-4736-8664-da6a4a74f58a,0.075874,0.075874,0.087087,
4b7fb64d-2dd0-4cf5-97fc-d0490c08df9e,0.050627,0.050627,0.050996,
d4133c38-50b7-4c25-bbd0-8f7a883f9edc,0.039117,0.039117,0.233442,
9386682c-3e1b-4325-967e-f02c48075d48,-0.086357,-2.534361,-2.534361,
42e8f5ac-c8d7-4578-aca1-04f37c9d4807,0.047428,0.047428,0.049122,
1b04efa6-1609-476b-bf7f-f9c5b5ff0b77,0.060460,0.060393,0.060393,
e7a0606c-e17a-4b76-a158-165fd0f4edfe,-0.135964,-0.221790,-0.221790,
cc2a4fce-820b-4c7a-b7a6-4be3d5456ffa,-0.083504,-0.083504,,
957dc717-2000-4b5a-906f-c5979a069f02,0.054123,0.054123,0.055743,
d2f0ec32-e21c-40c7-8838-bec57c1b6ed3,0.062078,0.062078,0.139151,
9339118d-60a2-41bd-b0ad-8df897e3b007,0.063800,0.063800,0.064717,
903986cb-1835-42f3-8b17-a3adb0c65698,0.061450,0.061450,0.062158,
4e4a7e3d-e4f5-4b9d-ab11-e89792f73d07,0.064207,0.064207,0.103881,
ff68edcc-1fcc-4b5e-8332-394c10b3d01b,0.082179,0.082179,0.085527,
2d772900-2883-40d7-9737-22db8749781e,0.049416,0.049416,0.067579,
713d4cf7-2a2e-4f58-bd6b-df668d3f27fd,0.088880,0.088880,0.096056,
c604e4d0-5683-4a72-a13c-5ce8e7b68875,0.051274,0.051274,0.051999,
6e83e954-f015-413e-918c-a92d75da5c71,0.058533,0.056557,0.056557,
7e29f6ab-864b-4574-aa10-b64fa1f820ca,0.084375,0.084375,0.096908,
4ae90375-879d-40e7-8fea-393e71352996,0.061072,0.061072,,
fd81e25b-6678-4ad1-b1a9-02ec0ddd19a3,0.034022,0.033919,0.033919,
2fdd3e3b-fb72-4a36-8ee4-f0ae289d1414,0.092564,0.092564,1.710809,
33c11b57-85f2-46a5-854a-87dc8d63feb5,0.060894,0.060894,0.061438,
2d38fbde-47a2-45db-a77d-1d81bc7f8384,-0.523105,-1.071738,-1.071738,
8ed2f511-1e14-4785-8b03-fee6e940a759,0.062605,0.062605,0.063335,
66fea12a-8ef7-46ec-9356-e7bfbb03bedf,0.043316,0.043316,,
d6c7018b-1e67-4a44-a4e9-155ab3980560,-0.039017,-0.039017,,
8d7a8d6e-212f-4a65-93fc-16d1cc22e5c7,0.106872,0.106872,0.130999,
34155b4f-a37e-4b23-ae00-6c2e593a238f,0.057633,0.057633,0.057831,
8a3090ca-cb39-4897-9976-df9fc0b6f672,0.051629,0.051629,0.053109,
8aa9ef8b-fa00-4aee-a201-1154d7c85645,0.046601,0.046601,,
743a0cb0-346d-45cd-a565-976277d0e61c,0.055846,0.055846,0.056027,
3b568dd8-bf30-46f9-9d6c-1c3517e7e7e8,0.071860,0.071860,0.073385,
95b55c41-6621-414b-b130-e4aa1ca21424,0.075807,0.075807,0.751729,
f976367e-3b84-4ea7-8327-17d5f962949b,0.052529,0.052529,0.054374,
3693a084-de68-4d5f-8eed-80ed09d90f61,0.056742,0.056742,0.057760,
44f0373f-7b44-49bd-a089-0d32e2e35fa5,0.073325,0.073325,0.074474,
ef455425-a117-4757-96b2-e367a4110964,0.057242,0.057242,0.058419,
4334d8bb-af93-4710-b0c4-4a10587b00dd,0.073038,0.073038,0.074080,
5756ff40-07da-48a7-bd0c-5a5e6840322d,0.220466,0.220466,0.302924,
688d40d0-570e-4f33-ad6e-9338e1a7fd19,0.063567,0.063567,0.071416,
c2e031f2-f0ce-45b7-a851-be3d591233bc,-0.145084,-1.590890,-1.590890,
f66cb93c-463a-40c9-9c62-6efaf5321ded,0.121634,0.121634,0.315662,
0374f308-1d1b-4e04-aaf1-aa3cd7285c3b,-1.344298,-1.344298,,
36dc3471-6297-4bf1-96f0-d7aa93e3d3ee,0.060673,0.060673,0.124764,
81efa2af-2e3f-4f5d-a4e9-8cd62a0da324,0.055605,0.055605,,
e108df0b-fda0-4d88-905c-4e8c10a03fdc,0.052217,0.052217,0.052275,
14c7683b-d119-47a1-9554-1b37c6d40bcb,-0.239713,-2.915601,-2.915601,
05060d5a-65af-4839-a0ff-633a2cff43f2,0.095518,0.095518,0.108808,
e150861e-88c6-4b36-bccf-cecda51c8ad7,-0.089924,-1.241277,-1.241277,
42f37464-a0ed-4f3d-bf75-c6fb5d71dfa5,-0.084227,-1.063684,-1.063684,
d34689ec-74f0-44f0-bdb3-915a4f9f2b21,0.082859,0.082859,0.090228,
db106c1a-c2de-4647-9658-c81796fc0aa4,-0.085746,-1.212987,-1.212987,
ce71710c-66fa-4802-b51a-febdf34e398b,0.053108,0.053108,0.053264,
513459e7-82c2-43ae-a3c2-3d39ce98a5da,-0.173572,-1.497618,-1.497618,
3ea9783c-ca8d-44a1-9d47-4361612f888c,-0.268565,-0.268565,,
83cb9b3b-ae07-468a-a896-4180a41dadac,0.072090,0.065665,0.065665,
7834749c-fcc7-44d7-97de-6e9c86bead45,0.046715,0.046715,0.046974,
f51fddc4-36f7-4185-875a-341d8e7c4fa4,-0.046641,-1.325489,-1.325489,
fc077031-1701-4159-b7fb-7915708f225d,-0.041784,-0.773205,-0.773205,
02b4cec2-e892-4316-82f5-0ee12d3fe4fc,0.050379,0.050379,0.051689,
50e37790-be77-43b6-9a67-9fedbc15abcd,-0.085339,-1.921614,-1.921614,
477887a6-af25-4956-9bfc-58be9857f37b,-0.045568,-0.045568,,
93c6ceb9-154b-427d-9d52-fd211f2144ec,0.067789,0.067789,0.071809,
365a49e5-b40d-44c4-be62-e77676d6cfca,-0.041523,-0.658666,-0.658666,
c20a71a4-c990-41f5-8a80-c9a1bdb5e0ea,-0.630948,-0.721428,-0.721428,
c49547e4-f6d8-465b-a1bf-37e59de1beef,-0.043122,-1.094944,-1.094944,
b13ef00b-98dd-4c46-9b58-cc476a01fb73,-0.355955,-0.355955,,
aff912d4-c2a9-4259-bd5e-6850eb2994cc,0.049315,0.049315,0.321287,
00d29447-f499-4aff-8716-3cb835ee339d,-0.083727,-0.697603,-0.697603,
1cf5c695-f69d-4f1a-8a15-6ee83b4ed966,-0.142290,-1.108741,-1.108741,
73a11c1b-f3d9-46aa-8c88-147fba5ddd76,0.062260,0.057901,0.057901,
3b5457f9-da84-498b-906e-91f97b3db61b,-0.083847,-0.654432,-0.654432,
12920b90-a418-4658-b4e7-a72a7227fea1,0.057698,0.057698,,
b4ed4ef6-0d9e-40aa-bb00-324ccc3e9220,-0.146686,-1.317067,-1.317067,
724b287b-5528-4b9d-9065-534ec2877955,-0.147223,-1.456820,-1.456820,
48ada072-c7e0-437e-9f60-48ec32b87a4c,-0.041209,-0.041209,,
01540e94-6601-4165-adef-49b0e41d26b6,-0.046172,-1.614569,-1.614569,
313f3e26-ada8-4ad3-ba59-9262a320a1c6,-0.025335,-0.027153,-0.027153,
3b19e739-8b04-40b6-a6d1-83d83466f998,0.061096,0.061096,0.061103,
3b31620e-adb8-4e56-a7b8-cbe3b0eac7f4,0.047234,0.047234,0.048355,
ab35593d-02b8-477b-9490-5ce1ead0032d,-0.130018,-0.673177,-0.673177,
a46b49ed-bdb5-49a7-b9e8-5cf4b39195ec,-0.041387,-1.033330,-1.033330,
d3753578-d134-4fc4-a3a9-e3290ee65fdf,-0.362396,-0.362396,,
4103a5e0-d02c-44f8-8391-fe0896e425c0,-0.042026,-1.025390,-1.025390,
d328a299-728c-4b72-9c09-bc4f78adc371,-0.131465,-0.834304,-0.834304,
8d7965f4-6999-4fcd-b0b5-9ef7e09525ed,-0.082363,-0.612239,-0.612239,
35476cf5-ec4c-4262-8ac9-9d6d65a74d5d,-0.122981,-0.626823,-0.626823,
e665cecc-c496-45cf-8212-5b97c9f6e8e1,-0.192895,-0.879355,-0.879355,
0a1de781-7a70-4138-b1ac-52ba1cbe7ac6,-0.134311,-1.009365,-1.009365,
058bbc50-bb5d-48ac-af83-fa347696c738,0.006785,-0.312943,-0.312943,
4c450a02-8f33-4151-99df-dadf0cac322e,-0.213608,-1.455167,-1.455167,
542e95f6-6a7b-4604-b360-fd3750d66321,0.055049,0.055049,0.055207,
19c8ca35-5f51-454e-a874-ce18be659e0b,0.064341,0.064341,0.220476,
04642a23-72ca-4e2a-b505-3bc268041fa0,0.050051,0.050051,0.050109,
a9094eda-556b-4eaf-bdc3-5e80f8e396e1,-0.084742,-0.753569,-0.753569,
9a717b3b-fd9c-44aa-b4a0-a18f73ee7b92,-1.261182,-1.261182,,
a8ac59ee-26fe-4c30-85e4-05494b72b757,0.053005,0.053005,0.053131,
cf8c08c2-8008-422e-b4b6-9a5440f0d09d,0.049612,0.049612,0.245578,
f2cc2c38-eb1b-4736-b2ac-c426cbd26eaf,0.080200,0.051629,0.051629,
39cce068-1d70-41a6-8f5b-0a78cbc021b1,0.078786,0.078786,0.085732,
d2e07ca7-7fc8-47d5-98a9-72fb249ef524,0.053593,0.053593,0.054298,
3bb5e6c3-9e3f-4911-ac39-cef91ccf0899,0.060079,0.055580,0.055580,
5859945b-34ea-4d56-b92b-2cffcac728d5,0.125361,0.125361,0.261181,
5b44f7d4-8d2e-4d29-a0bd-0f12a92c51b9,0.063315,0.063315,0.063520,
cc2b647b-9249-48f9-99a5-569fd8ef7c1a,0.060108,0.060108,,
58773d08-1691-4f64-9961-c2481c44b770,0.071903,0.042191,,0.042191
e9f398b4-5f7e-45aa-9138-9f81af13939d,0.050438,0.050438,,
586a4137-4583-4fb4-a830-6b2c31516e89,-0.452950,-0.800648,,-0.800648
c1f13e12-28e4-4666-af9c-d23ca9fdf54a,0.087594,0.087594,,
90329b43-2d05-4876-96b9-7ba74bdcae2a,0.052717,0.052717,,
37d9a4fc-9438-44f9-b2ca-bc84ff68839a,0.073238,0.051778,,0.051778
f20637e2-968a-4b4c-b3cc-1333f2d857d0,0.052469,0.052469,,
5223283a-9d79-467d-995e-b834b31af82d,0.049757,0.049757,,
f0c3ee08-e957-4a4d-8263-c2b11c003250,-0.128002,-0.128002,,
434a4424-039f-4ab7-9c3d-2f81a255eb8f,-0.690724,-0.690724,,
79c9b851-56f4-48ba-b807-6dad385270d9,0.003572,0.003572,,0.425036
8e398336-6fba-4df6-b95e-2ffbc79f2d0d,0.000963,0.000963,,0.058009
5b2ce2b5-65cd-4901-9e44-bd881c4790f8,0.049410,0.049410,,
e474e121-8412-4a52-9725-1dc40e46b228,0.062885,0.062885,,
9c9a4825-6c26-407a-a3eb-71d6c16f74a4,0.050286,0.050286,,
28930446-315f-4ca2-b3aa-6acf96adbc8c,0.075428,0.075428,,
2e1f1580-2526-4094-ba1a-f859fb5fb89e,0.046938,0.046938,,
9ffe2410-ff92-4907-a807-788f93c7f77b,-0.157563,-0.157647,,-0.157647
a0a6dc85-1896-4b33-8295-e7141619499d,0.051307,0.051307,,0.053915
506e2b27-a78b-49b7-b49c-c6dfbb47abe3,0.094107,0.094107,,
05788b18-d216-45ce-b900-bee94f73853f,-0.468134,-0.834365,,-0.834365
536bcc8b-2c6a-4a06-a2f9-d22289b2725d,0.059381,0.059381,,
789bbf70-59f0-406e-95b3-002dd8152249,0.075362,0.075362,,
52184f94-73d0-4c68-ae50-74842e119901,0.058328,0.058328,,
f0b8a323-fd4a-46b4-ae75-be39a2496d0d,-0.243802,-0.651789,,-0.651789
ecef81e4-f5c8-40b7-82b4-1bf7ddc2d85f,0.056972,0.056972,,
a206635c-c5ee-443c-84ee-7d5d399a4789,-0.644543,-0.644543,,
5d5142a3-6c2c-46ee-8ff5-48ae25587f35,0.053671,0.053671,,0.089967
d2ab565e-dee9-4de4-bd3b-2c6f76fc1159,0.067294,0.067294,,
79c9ae24-55a9-4805-a445-573c49dba35b,0.046020,0.046020,,
f2f4d370-39ce-4a91-9147-b06608c5e33b,-0.534532,-0.534532,,
c54e5686-17f0-4740-855a-287946c0b0b4,0.053602,0.053602,,0.054683
854446b5-21f3-47a3-b16a-1d40982ef051,0.059238,0.059238,,
3cbb79f1-cf5b-4885-9bb3-a4f7e32dcf9c,0.052592,0.052592,,
0964443f-2187-4038-a51c-be355da1d268,0.059536,0.059536,,
519813f6-ed49-4c49-affe-fcfbd7aa82fd,-0.279386,-0.864138,,-0.864138
7f39ea04-cecd-4ea1-9b8e-1aca2786273f,-0.600397,-2.096184,,-2.096184
27e923f7-9d7a-496d-93e6-93a97087ad61,-0.883227,-0.883227,,
7b1f4f08-2cc8-441e-8ea1-c7f415374728,0.046924,0.046924,,
e1cd7389-2aea-4886-a159-7d3b2142e718,0.064344,0.064344,,
7be77c01-af8e-4731-a784-927b7629f3a0,-0.201452,-0.786751,,-0.786751
35042ae6-daba-4efa-8bd4-a94cf712649a,-0.456461,-0.456461,,
2deae269-fba5-4750-a052-21884fc1952c,0.069165,-0.038786,,-0.038786
cda7c5ed-12c0-4888-a3bf-00f1bfff3a5a,0.053582,0.053582,,
56228e6c-51b3-4022-9f26-fec3b1c6189d,-0.300463,-0.300463,,
69c748fc-419c-4f63-8f67-d18f086a67af,0.059644,0.059644,,
f91adf0d-0560-4da3-95f8-e5a374de9621,0.064207,0.064207,,
ef300418-6fdd-473e-97a5-76ab2901106f,0.053856,0.053856,,0.055973
5d3a3d22-f52b-44be-9917-552fd63b7109,0.053396,0.053396,,0.054582
